localidad,fecha,casos,pcr,testAc,otras,desconocida
Murcia,2020-06-22,4,4,0,0,0
Aragón,2020-06-22,57,57,0,0,0
C. Valenciana,2020-06-22,7,7,0,0,0
País Vasco,2020-06-22,7,7,0,0,0
Asturias,2020-06-23,0,0,0,0,0
Ceuta,2020-06-23,0,0,0,0,0
Melilla,2020-06-23,0,0,0,0,0
La Rioja,2020-06-23,1,1,0,0,0
C. Valenciana,2020-06-23,12,12,0,0,0
Cataluña,2020-06-23,123,102,0,21,0
Andalucía,2020-06-23,13,13,0,0,0
Cantabria,2020-06-23,2,2,0,0,0
Castilla La Mancha,2020-06-23,23,23,0,0,0
Castilla y León,2020-06-23,29,28,0,1,0
España,2020-06-23,349,326,1,22,0
Aragón,2020-06-23,48,48,0,0,0
Baleares,2020-06-23,5,5,0,0,0
Galicia,2020-06-23,5,5,0,0,0
Murcia,2020-06-23,5,5,0,0,0
País Vasco,2020-06-23,5,5,0,0,0
Madrid,2020-06-23,58,58,0,0,0
Extremadura,2020-06-23,6,5,1,0,0
Canarias,2020-06-23,6,6,0,0,0
Navarra,2020-06-23,8,8,0,0,0
Asturias,2020-06-24,0,0,0,0,0
Ceuta,2020-06-24,0,0,0,0,0
Melilla,2020-06-24,0,0,0,0,0
Canarias,2020-06-24,1,1,0,0,0
Extremadura,2020-06-24,1,1,0,0,0
La Rioja,2020-06-24,1,1,0,0,0
Navarra,2020-06-24,11,11,0,0,0
País Vasco,2020-06-24,13,13,0,0,0
Castilla y León,2020-06-24,14,14,0,0,0
Castilla La Mancha,2020-06-24,20,20,0,0,0
Cantabria,2020-06-24,2,2,0,0,0
Baleares,2020-06-24,3,3,0,0,0
España,2020-06-24,375,372,0,1,2
Madrid,2020-06-24,38,38,0,0,0
Galicia,2020-06-24,5,5,0,0,0
Aragón,2020-06-24,65,62,0,1,2
C. Valenciana,2020-06-24,6,6,0,0,0
Murcia,2020-06-24,7,7,0,0,0
Cataluña,2020-06-24,92,92,0,0,0
Andalucía,2020-06-24,96,96,0,0,0
Asturias,2020-06-25,0,0,0,0,0
Cantabria,2020-06-25,0,0,0,0,0
Ceuta,2020-06-25,0,0,0,0,0
La Rioja,2020-06-25,0,0,0,0,0
Melilla,2020-06-25,0,0,0,0,0
Baleares,2020-06-25,1,1,0,0,0
Canarias,2020-06-25,1,1,0,0,0
Cataluña,2020-06-25,143,112,0,31,0
Castilla y León,2020-06-25,17,17,0,0,0
Castilla La Mancha,2020-06-25,20,20,0,0,0
Andalucía,2020-06-25,22,22,0,0,0
España,2020-06-25,350,318,0,31,1
Extremadura,2020-06-25,4,4,0,0,0
Aragón,2020-06-25,48,47,0,0,1
Murcia,2020-06-25,5,5,0,0,0
País Vasco,2020-06-25,5,5,0,0,0
Madrid,2020-06-25,61,61,0,0,0
Navarra,2020-06-25,6,6,0,0,0
Galicia,2020-06-25,8,8,0,0,0
C. Valenciana,2020-06-25,9,9,0,0,0
Asturias,2020-06-26,0,0,0,0,0
Ceuta,2020-06-26,0,0,0,0,0
Extremadura,2020-06-26,0,0,0,0,0
La Rioja,2020-06-26,0,0,0,0,0
Melilla,2020-06-26,0,0,0,0,0
Baleares,2020-06-26,10,10,0,0,0
País Vasco,2020-06-26,10,10,0,0,0
Canarias,2020-06-26,1,1,0,0,0
Castilla La Mancha,2020-06-26,12,12,0,0,0
C. Valenciana,2020-06-26,13,13,0,0,0
Castilla y León,2020-06-26,15,15,0,0,0
Andalucía,2020-06-26,19,19,0,0,0
Cataluña,2020-06-26,200,162,0,38,0
Aragón,2020-06-26,21,21,0,0,0
Cantabria,2020-06-26,3,3,0,0,0
España,2020-06-26,376,338,0,38,0
Galicia,2020-06-26,4,4,0,0,0
Navarra,2020-06-26,5,5,0,0,0
Madrid,2020-06-26,56,56,0,0,0
Murcia,2020-06-26,7,7,0,0,0
Asturias,2020-06-27,0,0,0,0,0
Canarias,2020-06-27,0,0,0,0,0
Ceuta,2020-06-27,0,0,0,0,0
La Rioja,2020-06-27,0,0,0,0,0
Melilla,2020-06-27,0,0,0,0,0
Cataluña,2020-06-27,119,119,0,0,0
Castilla y León,2020-06-27,13,13,0,0,0
C. Valenciana,2020-06-27,13,13,0,0,0
Andalucía,2020-06-27,15,15,0,0,0
Castilla La Mancha,2020-06-27,15,15,0,0,0
Cantabria,2020-06-27,2,2,0,0,0
Madrid,2020-06-27,27,27,0,0,0
España,2020-06-27,295,293,0,2,0
Aragón,2020-06-27,54,53,0,1,0
Baleares,2020-06-27,5,5,0,0,0
Extremadura,2020-06-27,5,5,0,0,0
País Vasco,2020-06-27,5,5,0,0,0
Murcia,2020-06-27,6,6,0,0,0
Navarra,2020-06-27,7,7,0,0,0
Galicia,2020-06-27,9,8,0,1,0
Asturias,2020-06-28,0,0,0,0,0
Canarias,2020-06-28,0,0,0,0,0
Cantabria,2020-06-28,0,0,0,0,0
Ceuta,2020-06-28,0,0,0,0,0
Melilla,2020-06-28,0,0,0,0,0
Cataluña,2020-06-28,105,104,0,1,0
Galicia,2020-06-28,11,11,0,0,0
Castilla La Mancha,2020-06-28,13,11,1,1,0
C. Valenciana,2020-06-28,13,13,0,0,0
Aragón,2020-06-28,18,17,0,0,1
La Rioja,2020-06-28,2,2,0,0,0
Navarra,2020-06-28,2,2,0,0,0
España,2020-06-28,239,235,1,2,1
Madrid,2020-06-28,25,25,0,0,0
Andalucía,2020-06-28,27,27,0,0,0
Extremadura,2020-06-28,3,3,0,0,0
Murcia,2020-06-28,3,3,0,0,0
Baleares,2020-06-28,5,5,0,0,0
Castilla y León,2020-06-28,5,5,0,0,0
País Vasco,2020-06-28,7,7,0,0,0
Canarias,2020-06-29,0,0,0,0,0
Cantabria,2020-06-29,0,0,0,0,0
Ceuta,2020-06-29,0,0,0,0,0
Melilla,2020-06-29,0,0,0,0,0
Murcia,2020-06-29,10,10,0,0,0
Asturias,2020-06-29,1,1,0,0,0
La Rioja,2020-06-29,1,1,0,0,0
Navarra,2020-06-29,1,1,0,0,0
Castilla y León,2020-06-29,11,11,0,0,0
Castilla La Mancha,2020-06-29,13,13,0,0,0
Cataluña,2020-06-29,180,163,0,17,0
C. Valenciana,2020-06-29,18,18,0,0,0
Andalucía,2020-06-29,22,22,0,0,0
Aragón,2020-06-29,25,24,0,0,1
España,2020-06-29,358,340,0,17,1
Madrid,2020-06-29,45,45,0,0,0
Extremadura,2020-06-29,6,6,0,0,0
Galicia,2020-06-29,8,8,0,0,0
País Vasco,2020-06-29,8,8,0,0,0
Baleares,2020-06-29,9,9,0,0,0
Asturias,2020-06-30,0,0,0,0,0
Ceuta,2020-06-30,0,0,0,0,0
La Rioja,2020-06-30,0,0,0,0,0
Melilla,2020-06-30,0,0,0,0,0
Cantabria,2020-06-30,1,1,0,0,0
Castilla La Mancha,2020-06-30,11,11,0,0,0
Castilla y León,2020-06-30,13,13,0,0,0
País Vasco,2020-06-30,14,14,0,0,0
C. Valenciana,2020-06-30,18,18,0,0,0
Cataluña,2020-06-30,184,166,0,16,2
Galicia,2020-06-30,22,22,0,0,0
Andalucía,2020-06-30,26,25,0,1,0
Baleares,2020-06-30,3,3,0,0,0
Murcia,2020-06-30,3,3,0,0,0
Navarra,2020-06-30,3,3,0,0,0
Aragón,2020-06-30,37,37,0,0,0
España,2020-06-30,411,392,0,17,2
Canarias,2020-06-30,5,5,0,0,0
Madrid,2020-06-30,64,64,0,0,0
Extremadura,2020-06-30,7,7,0,0,0
Ceuta,2020-07-01,0,0,0,0,0
La Rioja,2020-07-01,0,0,0,0,0
Melilla,2020-07-01,0,0,0,0,0
Asturias,2020-07-01,1,1,0,0,0
Cantabria,2020-07-01,1,1,0,0,0
Galicia,2020-07-01,12,12,0,0,0
Castilla La Mancha,2020-07-01,17,17,0,0,0
Andalucía,2020-07-01,23,23,0,0,0
C. Valenciana,2020-07-01,23,23,0,0,0
Cataluña,2020-07-01,298,276,0,22,0
Aragón,2020-07-01,36,36,0,0,0
Baleares,2020-07-01,4,4,0,0,0
España,2020-07-01,518,495,0,23,0
Murcia,2020-07-01,5,5,0,0,0
Madrid,2020-07-01,59,59,0,0,0
Navarra,2020-07-01,6,6,0,0,0
País Vasco,2020-07-01,7,7,0,0,0
Canarias,2020-07-01,8,8,0,0,0
Castilla y León,2020-07-01,9,8,0,1,0
Extremadura,2020-07-01,9,9,0,0,0
Asturias,2020-07-02,0,0,0,0,0
Cantabria,2020-07-02,0,0,0,0,0
Ceuta,2020-07-02,0,0,0,0,0
La Rioja,2020-07-02,0,0,0,0,0
Melilla,2020-07-02,0,0,0,0,0
Canarias,2020-07-02,1,1,0,0,0
Andalucía,2020-07-02,14,14,0,0,0
Castilla La Mancha,2020-07-02,15,15,0,0,0
Murcia,2020-07-02,2,2,0,0,0
Aragón,2020-07-02,22,22,0,0,0
C. Valenciana,2020-07-02,23,23,0,0,0
Cataluña,2020-07-02,240,218,0,21,1
Galicia,2020-07-02,24,24,0,0,0
Baleares,2020-07-02,3,3,0,0,0
España,2020-07-02,415,393,0,21,1
Extremadura,2020-07-02,4,4,0,0,0
Navarra,2020-07-02,4,4,0,0,0
Madrid,2020-07-02,46,46,0,0,0
País Vasco,2020-07-02,8,8,0,0,0
Castilla y León,2020-07-02,9,9,0,0,0
Asturias,2020-07-03,0,0,0,0,0
Ceuta,2020-07-03,0,0,0,0,0
La Rioja,2020-07-03,0,0,0,0,0
Melilla,2020-07-03,0,0,0,0,0
Castilla y León,2020-07-03,11,11,0,0,0
País Vasco,2020-07-03,13,13,0,0,0
C. Valenciana,2020-07-03,14,14,0,0,0
Castilla La Mancha,2020-07-03,23,23,0,0,0
Andalucía,2020-07-03,27,27,0,0,0
Cataluña,2020-07-03,276,268,0,8,0
Galicia,2020-07-03,31,31,0,0,0
Cantabria,2020-07-03,3,3,0,0,0
Murcia,2020-07-03,3,3,0,0,0
Baleares,2020-07-03,4,4,0,0,0
Canarias,2020-07-03,4,4,0,0,0
Aragón,2020-07-03,44,44,0,0,0
España,2020-07-03,548,540,0,8,0
Navarra,2020-07-03,7,7,0,0,0
Madrid,2020-07-03,80,80,0,0,0
Extremadura,2020-07-03,8,8,0,0,0
Asturias,2020-07-04,0,0,0,0,0
Cantabria,2020-07-04,0,0,0,0,0
Ceuta,2020-07-04,0,0,0,0,0
La Rioja,2020-07-04,0,0,0,0,0
Melilla,2020-07-04,0,0,0,0,0
Castilla La Mancha,2020-07-04,10,10,0,0,0
Galicia,2020-07-04,17,17,0,0,0
Cataluña,2020-07-04,252,251,0,1,0
Andalucía,2020-07-04,25,25,0,0,0
Madrid,2020-07-04,31,31,0,0,0
Baleares,2020-07-04,3,3,0,0,0
Aragón,2020-07-04,33,32,0,0,1
España,2020-07-04,410,408,0,1,1
Canarias,2020-07-04,4,4,0,0,0
Extremadura,2020-07-04,4,4,0,0,0
Navarra,2020-07-04,5,5,0,0,0
C. Valenciana,2020-07-04,6,6,0,0,0
Murcia,2020-07-04,6,6,0,0,0
Castilla y León,2020-07-04,7,7,0,0,0
País Vasco,2020-07-04,7,7,0,0,0
Asturias,2020-07-05,0,0,0,0,0
Ceuta,2020-07-05,0,0,0,0,0
Melilla,2020-07-05,0,0,0,0,0
Canarias,2020-07-05,1,1,0,0,0
La Rioja,2020-07-05,1,1,0,0,0
Navarra,2020-07-05,1,1,0,0,0
C. Valenciana,2020-07-05,11,11,0,0,0
Galicia,2020-07-05,12,12,0,0,0
Andalucía,2020-07-05,16,16,0,0,0
País Vasco,2020-07-05,17,17,0,0,0
Cantabria,2020-07-05,2,2,0,0,0
Cataluña,2020-07-05,255,255,0,0,0
Madrid,2020-07-05,32,32,0,0,0
Baleares,2020-07-05,3,3,0,0,0
Castilla y León,2020-07-05,3,3,0,0,0
Aragón,2020-07-05,37,37,0,0,0
España,2020-07-05,409,409,0,0,0
Castilla La Mancha,2020-07-05,5,5,0,0,0
Extremadura,2020-07-05,6,6,0,0,0
Murcia,2020-07-05,7,7,0,0,0
Asturias,2020-07-06,0,0,0,0,0
Cantabria,2020-07-06,0,0,0,0,0
Ceuta,2020-07-06,0,0,0,0,0
La Rioja,2020-07-06,0,0,0,0,0
Melilla,2020-07-06,0,0,0,0,0
Navarra,2020-07-06,12,12,0,0,0
Castilla y León,2020-07-06,14,13,0,1,0
Castilla La Mancha,2020-07-06,18,18,0,0,0
Galicia,2020-07-06,18,18,0,0,0
Extremadura,2020-07-06,2,1,0,1,0
Andalucía,2020-07-06,22,22,0,0,0
C. Valenciana,2020-07-06,22,22,0,0,0
País Vasco,2020-07-06,31,31,0,0,0
Canarias,2020-07-06,3,3,0,0,0
Cataluña,2020-07-06,372,371,0,0,1
Baleares,2020-07-06,4,3,1,0,0
Madrid,2020-07-06,58,58,0,0,0
España,2020-07-06,660,656,1,2,1
Aragón,2020-07-06,76,76,0,0,0
Murcia,2020-07-06,8,8,0,0,0
Asturias,2020-07-07,0,0,0,0,0
Ceuta,2020-07-07,0,0,0,0,0
Melilla,2020-07-07,0,0,0,0,0
Castilla y León,2020-07-07,10,9,0,1,0
Baleares,2020-07-07,1,1,0,0,0
Cantabria,2020-07-07,1,1,0,0,0
Murcia,2020-07-07,13,13,0,0,0
Navarra,2020-07-07,13,13,0,0,0
Castilla La Mancha,2020-07-07,15,14,0,0,1
Extremadura,2020-07-07,16,16,0,0,0
C. Valenciana,2020-07-07,25,25,0,0,0
País Vasco,2020-07-07,31,31,0,0,0
Andalucía,2020-07-07,32,32,0,0,0
La Rioja,2020-07-07,3,3,0,0,0
Galicia,2020-07-07,35,35,0,0,0
Cataluña,2020-07-07,430,428,0,2,0
Canarias,2020-07-07,4,4,0,0,0
Madrid,2020-07-07,53,53,0,0,0
España,2020-07-07,773,766,0,3,4
Aragón,2020-07-07,91,88,0,0,3
Ceuta,2020-07-08,0,0,0,0,0
Melilla,2020-07-08,0,0,0,0,0
Castilla y León,2020-07-08,13,12,0,1,0
Murcia,2020-07-08,16,16,0,0,0
Castilla La Mancha,2020-07-08,17,17,0,0,0
Asturias,2020-07-08,2,2,0,0,0
Cantabria,2020-07-08,2,2,0,0,0
Galicia,2020-07-08,24,24,0,0,0
C. Valenciana,2020-07-08,29,29,0,0,0
País Vasco,2020-07-08,37,37,0,0,0
Baleares,2020-07-08,4,4,0,0,0
Cataluña,2020-07-08,476,476,0,0,0
La Rioja,2020-07-08,5,5,0,0,0
Andalucía,2020-07-08,56,56,0,0,0
Extremadura,2020-07-08,6,6,0,0,0
Navarra,2020-07-08,7,7,0,0,0
Aragón,2020-07-08,77,76,0,0,1
Madrid,2020-07-08,81,81,0,0,0
España,2020-07-08,860,858,0,1,1
Canarias,2020-07-08,8,8,0,0,0
Asturias,2020-07-09,0,0,0,0,0
Ceuta,2020-07-09,0,0,0,0,0
Melilla,2020-07-09,0,0,0,0,0
Cantabria,2020-07-09,1,1,0,0,0
La Rioja,2020-07-09,1,1,0,0,0
Galicia,2020-07-09,16,16,0,0,0
Extremadura,2020-07-09,23,23,0,0,0
Castilla La Mancha,2020-07-09,25,25,0,0,0
C. Valenciana,2020-07-09,28,28,0,0,0
Navarra,2020-07-09,29,29,0,0,0
País Vasco,2020-07-09,34,34,0,0,0
Andalucía,2020-07-09,36,36,0,0,0
Cataluña,2020-07-09,505,504,0,0,1
Baleares,2020-07-09,6,6,0,0,0
Murcia,2020-07-09,6,6,0,0,0
Madrid,2020-07-09,83,83,0,0,0
Aragón,2020-07-09,87,87,0,0,0
Canarias,2020-07-09,8,8,0,0,0
Castilla y León,2020-07-09,8,8,0,0,0
España,2020-07-09,896,895,0,0,1
Ceuta,2020-07-10,0,0,0,0,0
Melilla,2020-07-10,0,0,0,0,0
La Rioja,2020-07-10,10,10,0,0,0
Cantabria,2020-07-10,1,1,0,0,0
España,2020-07-10,1105,1101,0,2,2
Aragón,2020-07-10,127,125,0,0,2
Castilla y León,2020-07-10,15,14,0,1,0
Navarra,2020-07-10,20,20,0,0,0
Asturias,2020-07-10,2,2,0,0,0
País Vasco,2020-07-10,25,25,0,0,0
Castilla La Mancha,2020-07-10,26,26,0,0,0
C. Valenciana,2020-07-10,32,32,0,0,0
Canarias,2020-07-10,3,3,0,0,0
Extremadura,2020-07-10,45,45,0,0,0
Andalucía,2020-07-10,59,59,0,0,0
Cataluña,2020-07-10,642,641,0,1,0
Madrid,2020-07-10,74,74,0,0,0
Galicia,2020-07-10,7,7,0,0,0
Baleares,2020-07-10,8,8,0,0,0
Murcia,2020-07-10,9,9,0,0,0
Ceuta,2020-07-11,0,0,0,0,0
Melilla,2020-07-11,0,0,0,0,0
Castilla La Mancha,2020-07-11,10,10,0,0,0
Canarias,2020-07-11,1,1,0,0,0
Cantabria,2020-07-11,1,1,0,0,0
Castilla y León,2020-07-11,13,13,0,0,0
Galicia,2020-07-11,15,15,0,0,0
Aragón,2020-07-11,154,154,0,0,0
Murcia,2020-07-11,17,17,0,0,0
Extremadura,2020-07-11,18,18,0,0,0
Asturias,2020-07-11,3,3,0,0,0
La Rioja,2020-07-11,3,3,0,0,0
C. Valenciana,2020-07-11,35,35,0,0,0
Navarra,2020-07-11,35,35,0,0,0
Cataluña,2020-07-11,404,404,0,0,0
País Vasco,2020-07-11,41,41,0,0,0
Madrid,2020-07-11,48,48,0,0,0
Andalucía,2020-07-11,51,51,0,0,0
Baleares,2020-07-11,7,7,0,0,0
España,2020-07-11,856,856,0,0,0
Asturias,2020-07-12,0,0,0,0,0
Ceuta,2020-07-12,0,0,0,0,0
Extremadura,2020-07-12,12,12,0,0,0
Murcia,2020-07-12,12,12,0,0,0
Aragón,2020-07-12,129,128,0,0,1
C. Valenciana,2020-07-12,17,17,0,0,0
Cantabria,2020-07-12,2,2,0,0,0
La Rioja,2020-07-12,2,2,0,0,0
Melilla,2020-07-12,2,2,0,0,0
Navarra,2020-07-12,23,23,0,0,0
Andalucía,2020-07-12,32,32,0,0,0
Canarias,2020-07-12,3,3,0,0,0
Galicia,2020-07-12,3,3,0,0,0
Baleares,2020-07-12,4,4,0,0,0
País Vasco,2020-07-12,44,44,0,0,0
Cataluña,2020-07-12,456,452,0,1,3
Madrid,2020-07-12,60,60,0,0,0
Castilla y León,2020-07-12,7,7,0,0,0
España,2020-07-12,817,812,0,1,4
Castilla La Mancha,2020-07-12,9,9,0,0,0
Asturias,2020-07-13,0,0,0,0,0
Ceuta,2020-07-13,0,0,0,0,0
Melilla,2020-07-13,0,0,0,0,0
Madrid,2020-07-13,105,105,0,0,0
Cantabria,2020-07-13,1,1,0,0,0
Extremadura,2020-07-13,13,13,0,0,0
Murcia,2020-07-13,13,13,0,0,0
España,2020-07-13,1337,1330,0,4,3
Castilla La Mancha,2020-07-13,17,17,0,0,0
Castilla y León,2020-07-13,21,21,0,0,0
Aragón,2020-07-13,230,228,0,0,2
Navarra,2020-07-13,40,40,0,0,0
La Rioja,2020-07-13,4,4,0,0,0
Andalucía,2020-07-13,48,48,0,0,0
C. Valenciana,2020-07-13,49,49,0,0,0
País Vasco,2020-07-13,52,52,0,0,0
Canarias,2020-07-13,6,6,0,0,0
Cataluña,2020-07-13,722,717,0,4,1
Baleares,2020-07-13,8,8,0,0,0
Galicia,2020-07-13,8,8,0,0,0
Melilla,2020-07-14,0,0,0,0,0
Ceuta,2020-07-14,1,1,0,0,0
Baleares,2020-07-14,11,11,0,0,0
Madrid,2020-07-14,122,122,0,0,0
Galicia,2020-07-14,13,13,0,0,0
España,2020-07-14,1465,1460,0,4,1
Castilla y León,2020-07-14,21,20,0,1,0
Murcia,2020-07-14,21,21,0,0,0
Asturias,2020-07-14,2,2,0,0,0
Canarias,2020-07-14,2,2,0,0,0
Cantabria,2020-07-14,2,2,0,0,0
Castilla La Mancha,2020-07-14,22,22,0,0,0
Aragón,2020-07-14,290,289,0,0,1
Extremadura,2020-07-14,3,3,0,0,0
Navarra,2020-07-14,51,51,0,0,0
C. Valenciana,2020-07-14,55,55,0,0,0
La Rioja,2020-07-14,6,6,0,0,0
Cataluña,2020-07-14,668,665,0,3,0
País Vasco,2020-07-14,80,80,0,0,0
Andalucía,2020-07-14,95,95,0,0,0
Ceuta,2020-07-15,0,0,0,0,0
Melilla,2020-07-15,0,0,0,0,0
Madrid,2020-07-15,128,128,0,0,0
Extremadura,2020-07-15,13,13,0,0,0
Baleares,2020-07-15,14,14,0,0,0
Castilla y León,2020-07-15,14,14,0,0,0
Galicia,2020-07-15,17,17,0,0,0
España,2020-07-15,1787,1781,0,2,4
Asturias,2020-07-15,2,2,0,0,0
La Rioja,2020-07-15,2,2,0,0,0
Castilla La Mancha,2020-07-15,27,27,0,0,0
Murcia,2020-07-15,31,31,0,0,0
Aragón,2020-07-15,362,359,0,1,2
Navarra,2020-07-15,43,43,0,0,0
Cantabria,2020-07-15,4,4,0,0,0
Andalucía,2020-07-15,64,64,0,0,0
C. Valenciana,2020-07-15,79,79,0,0,0
Cataluña,2020-07-15,885,882,0,1,2
País Vasco,2020-07-15,93,93,0,0,0
Canarias,2020-07-15,9,9,0,0,0
Ceuta,2020-07-16,0,0,0,0,0
Melilla,2020-07-16,0,0,0,0,0
Madrid,2020-07-16,109,109,0,0,0
Asturias,2020-07-16,1,1,0,0,0
Galicia,2020-07-16,11,11,0,0,0
País Vasco,2020-07-16,127,127,0,0,0
España,2020-07-16,1650,1646,0,2,2
Castilla y León,2020-07-16,21,21,0,0,0
Extremadura,2020-07-16,22,22,0,0,0
Castilla La Mancha,2020-07-16,23,23,0,0,0
Murcia,2020-07-16,24,24,0,0,0
Aragón,2020-07-16,294,293,0,0,1
Canarias,2020-07-16,4,4,0,0,0
Navarra,2020-07-16,47,47,0,0,0
Cantabria,2020-07-16,5,5,0,0,0
C. Valenciana,2020-07-16,69,69,0,0,0
Andalucía,2020-07-16,75,75,0,0,0
Baleares,2020-07-16,7,7,0,0,0
Cataluña,2020-07-16,802,800,0,2,0
La Rioja,2020-07-16,9,8,0,0,1
Ceuta,2020-07-17,0,0,0,0,0
Melilla,2020-07-17,0,0,0,0,0
País Vasco,2020-07-17,102,102,0,0,0
Asturias,2020-07-17,1,1,0,0,0
La Rioja,2020-07-17,11,5,0,1,5
Madrid,2020-07-17,158,158,0,0,0
Castilla y León,2020-07-17,17,15,0,2,0
España,2020-07-17,2015,2001,0,3,11
Castilla La Mancha,2020-07-17,25,25,0,0,0
Murcia,2020-07-17,31,31,0,0,0
Cantabria,2020-07-17,3,3,0,0,0
Aragón,2020-07-17,402,397,0,0,5
Extremadura,2020-07-17,5,5,0,0,0
Baleares,2020-07-17,6,6,0,0,0
Navarra,2020-07-17,73,73,0,0,0
Canarias,2020-07-17,7,7,0,0,0
C. Valenciana,2020-07-17,90,90,0,0,0
Andalucía,2020-07-17,96,96,0,0,0
Cataluña,2020-07-17,979,978,0,0,1
Galicia,2020-07-17,9,9,0,0,0
Ceuta,2020-07-18,0,0,0,0,0
Melilla,2020-07-18,0,0,0,0,0
Galicia,2020-07-18,10,10,0,0,0
Asturias,2020-07-18,1,1,0,0,0
Madrid,2020-07-18,113,113,0,0,0
Castilla La Mancha,2020-07-18,12,11,0,0,1
Canarias,2020-07-18,12,12,0,0,0
Cantabria,2020-07-18,12,12,0,0,0
España,2020-07-18,1775,1764,0,2,9
País Vasco,2020-07-18,185,185,0,0,0
Murcia,2020-07-18,21,21,0,0,0
Castilla y León,2020-07-18,27,25,0,2,0
Aragón,2020-07-18,345,340,0,0,5
Extremadura,2020-07-18,5,5,0,0,0
La Rioja,2020-07-18,7,5,0,0,2
Cataluña,2020-07-18,762,761,0,0,1
Baleares,2020-07-18,7,7,0,0,0
Navarra,2020-07-18,78,78,0,0,0
Andalucía,2020-07-18,86,86,0,0,0
C. Valenciana,2020-07-18,92,92,0,0,0
Ceuta,2020-07-19,0,0,0,0,0
La Rioja,2020-07-19,0,0,0,0,0
Melilla,2020-07-19,0,0,0,0,0
Andalucía,2020-07-19,114,114,0,0,0
Madrid,2020-07-19,115,115,0,0,0
Galicia,2020-07-19,13,13,0,0,0
España,2020-07-19,1531,1526,0,1,4
Asturias,2020-07-19,2,2,0,0,0
Castilla y León,2020-07-19,24,23,0,1,0
Murcia,2020-07-19,26,26,0,0,0
Aragón,2020-07-19,335,333,0,0,2
Navarra,2020-07-19,51,51,0,0,0
Canarias,2020-07-19,54,54,0,0,0
Baleares,2020-07-19,5,5,0,0,0
Cantabria,2020-07-19,5,5,0,0,0
Cataluña,2020-07-19,598,597,0,0,1
Extremadura,2020-07-19,6,6,0,0,0
C. Valenciana,2020-07-19,81,81,0,0,0
País Vasco,2020-07-19,93,93,0,0,0
Castilla La Mancha,2020-07-19,9,8,0,0,1
Ceuta,2020-07-20,0,0,0,0,0
Melilla,2020-07-20,0,0,0,0,0
Navarra,2020-07-20,102,102,0,0,0
Cataluña,2020-07-20,1045,1042,0,3,0
Asturias,2020-07-20,1,1,0,0,0
País Vasco,2020-07-20,110,110,0,0,0
Galicia,2020-07-20,11,11,0,0,0
Andalucía,2020-07-20,119,119,0,0,0
C. Valenciana,2020-07-20,119,119,0,0,0
Baleares,2020-07-20,15,15,0,0,0
Madrid,2020-07-20,183,183,0,0,0
España,2020-07-20,2262,2250,0,4,8
Castilla La Mancha,2020-07-20,30,30,0,0,0
Canarias,2020-07-20,3,3,0,0,0
Castilla y León,2020-07-20,35,34,0,1,0
Murcia,2020-07-20,38,38,0,0,0
Aragón,2020-07-20,428,420,0,0,8
La Rioja,2020-07-20,5,5,0,0,0
Cantabria,2020-07-20,9,9,0,0,0
Extremadura,2020-07-20,9,9,0,0,0
Ceuta,2020-07-21,0,0,0,0,0
Melilla,2020-07-21,0,0,0,0,0
Canarias,2020-07-21,11,11,0,0,0
Navarra,2020-07-21,119,119,0,0,0
País Vasco,2020-07-21,121,121,0,0,0
C. Valenciana,2020-07-21,128,128,0,0,0
Baleares,2020-07-21,13,13,0,0,0
Galicia,2020-07-21,15,15,0,0,0
Extremadura,2020-07-21,17,17,0,0,0
La Rioja,2020-07-21,17,17,0,0,0
Castilla y León,2020-07-21,20,20,0,0,0
Asturias,2020-07-21,2,2,0,0,0
España,2020-07-21,2288,2274,0,9,5
Madrid,2020-07-21,230,230,0,0,0
Castilla La Mancha,2020-07-21,24,24,0,0,0
Aragón,2020-07-21,458,454,0,0,4
Murcia,2020-07-21,49,49,0,0,0
Cantabria,2020-07-21,5,5,0,0,0
Andalucía,2020-07-21,74,74,0,0,0
Cataluña,2020-07-21,985,975,0,9,1
Melilla,2020-07-22,0,0,0,0,0
Cataluña,2020-07-22,1030,1024,0,5,1
Ceuta,2020-07-22,1,1,0,0,0
Baleares,2020-07-22,13,13,0,0,0
C. Valenciana,2020-07-22,135,135,0,0,0
País Vasco,2020-07-22,157,157,0,0,0
Galicia,2020-07-22,20,20,0,0,0
Asturias,2020-07-22,2,2,0,0,0
Madrid,2020-07-22,222,222,0,0,0
España,2020-07-22,2340,2326,0,5,9
Castilla y León,2020-07-22,24,24,0,0,0
Castilla La Mancha,2020-07-22,40,39,0,0,1
Aragón,2020-07-22,467,460,0,0,7
Murcia,2020-07-22,58,58,0,0,0
Navarra,2020-07-22,65,65,0,0,0
Cantabria,2020-07-22,6,6,0,0,0
Extremadura,2020-07-22,6,6,0,0,0
Andalucía,2020-07-22,77,77,0,0,0
Canarias,2020-07-22,8,8,0,0,0
La Rioja,2020-07-22,9,9,0,0,0
Ceuta,2020-07-23,0,0,0,0,0
Melilla,2020-07-23,0,0,0,0,0
Cataluña,2020-07-23,1011,1008,0,3,0
Canarias,2020-07-23,11,11,0,0,0
Andalucía,2020-07-23,114,114,0,0,0
País Vasco,2020-07-23,122,122,0,0,0
C. Valenciana,2020-07-23,123,123,0,0,0
Galicia,2020-07-23,16,16,0,0,0
Castilla La Mancha,2020-07-23,20,20,0,0,0
Baleares,2020-07-23,21,21,0,0,0
