provincia_iso,fecha,num_casos,num_casos_prueba_pcr,num_casos_prueba_test_ac,num_casos_prueba_ag,num_casos_prueba_elisa,num_casos_prueba_desconocida
SE,2020-10-01,433,401,0,32,0,0
SG,2020-10-01,47,45,0,2,0,0
SO,2020-10-01,15,15,0,0,0,0
SS,2020-10-01,130,126,0,4,0,0
T,2020-10-01,155,155,0,0,0,0
TE,2020-10-01,30,30,0,0,0,0
TF,2020-10-01,105,105,0,0,0,0
TO,2020-10-01,303,298,0,4,1,0
V,2020-10-01,252,242,0,10,0,0
VA,2020-10-01,193,185,0,8,0,0
VI,2020-10-01,43,36,0,7,0,0
Z,2020-10-01,286,282,0,4,0,0
ZA,2020-10-01,37,35,0,2,0,0
A,2020-10-02,176,175,0,1,0,0
AB,2020-10-02,53,52,0,1,0,0
AL,2020-10-02,76,74,0,2,0,0
AV,2020-10-02,41,41,0,0,0,0
B,2020-10-02,1246,1233,0,0,13,0
BA,2020-10-02,121,116,0,5,0,0
BI,2020-10-02,181,173,0,8,0,0
BU,2020-10-02,125,122,0,2,1,0
C,2020-10-02,68,68,0,0,0,0
CA,2020-10-02,132,129,0,3,0,0
CC,2020-10-02,63,61,0,0,1,1
CE,2020-10-02,23,22,0,1,0,0
CO,2020-10-02,209,200,0,9,0,0
CR,2020-10-02,105,99,0,5,1,0
CS,2020-10-02,55,55,0,0,0,0
CU,2020-10-02,43,42,0,1,0,0
GC,2020-10-02,68,67,0,1,0,0
GI,2020-10-02,184,182,0,0,2,0
GR,2020-10-02,337,332,0,5,0,0
GU,2020-10-02,87,81,0,6,0,0
H,2020-10-02,56,42,0,14,0,0
HU,2020-10-02,60,60,0,0,0,0
J,2020-10-02,171,114,0,57,0,0
L,2020-10-02,111,110,0,0,1,0
LE,2020-10-02,175,175,0,0,0,0
LO,2020-10-02,71,71,0,0,0,0
LU,2020-10-02,29,28,0,1,0,0
M,2020-10-02,3057,2336,0,721,0,0
MA,2020-10-02,154,142,0,12,0,0
ME,2020-10-02,38,37,0,1,0,0
MU,2020-10-02,416,411,0,5,0,0
NA,2020-10-02,256,256,0,0,0,0
NC,2020-10-02,63,62,0,1,0,0
O,2020-10-02,104,104,0,0,0,0
OR,2020-10-02,88,88,0,0,0,0
P,2020-10-02,84,84,0,0,0,0
PM,2020-10-02,155,153,2,0,0,0
PO,2020-10-02,40,40,0,0,0,0
S,2020-10-02,36,36,0,0,0,0
SA,2020-10-02,102,98,0,4,0,0
SE,2020-10-02,593,523,0,70,0,0
SG,2020-10-02,31,31,0,0,0,0
SO,2020-10-02,7,7,0,0,0,0
SS,2020-10-02,120,115,0,5,0,0
T,2020-10-02,227,227,0,0,0,0
TE,2020-10-02,50,50,0,0,0,0
TF,2020-10-02,78,76,0,2,0,0
TO,2020-10-02,324,315,0,9,0,0
V,2020-10-02,231,231,0,0,0,0
VA,2020-10-02,225,218,0,7,0,0
VI,2020-10-02,66,58,0,8,0,0
Z,2020-10-02,285,284,0,1,0,0
ZA,2020-10-02,72,70,0,2,0,0
A,2020-10-03,147,147,0,0,0,0
AB,2020-10-03,55,52,0,3,0,0
AL,2020-10-03,65,64,0,1,0,0
AV,2020-10-03,25,24,0,1,0,0
B,2020-10-03,802,778,0,0,24,0
BA,2020-10-03,93,92,0,1,0,0
BI,2020-10-03,186,170,0,16,0,0
BU,2020-10-03,121,121,0,0,0,0
C,2020-10-03,64,64,0,0,0,0
CA,2020-10-03,129,126,0,3,0,0
CC,2020-10-03,33,33,0,0,0,0
CE,2020-10-03,17,17,0,0,0,0
CO,2020-10-03,134,129,0,5,0,0
CR,2020-10-03,98,90,0,8,0,0
CS,2020-10-03,48,48,0,0,0,0
CU,2020-10-03,54,53,0,1,0,0
GC,2020-10-03,57,56,0,1,0,0
GI,2020-10-03,89,89,0,0,0,0
GR,2020-10-03,331,325,0,6,0,0
GU,2020-10-03,62,57,0,5,0,0
H,2020-10-03,20,17,0,3,0,0
HU,2020-10-03,70,70,0,0,0,0
J,2020-10-03,199,144,0,55,0,0
L,2020-10-03,54,54,0,0,0,0
LE,2020-10-03,101,98,0,3,0,0
LO,2020-10-03,76,76,0,0,0,0
LU,2020-10-03,13,13,0,0,0,0
M,2020-10-03,1812,1239,0,573,0,0
MA,2020-10-03,144,137,0,7,0,0
ME,2020-10-03,36,35,0,1,0,0
MU,2020-10-03,395,389,0,6,0,0
NA,2020-10-03,300,293,0,7,0,0
NC,2020-10-03,57,56,0,1,0,0
O,2020-10-03,71,71,0,0,0,0
OR,2020-10-03,87,87,0,0,0,0
P,2020-10-03,53,53,0,0,0,0
PM,2020-10-03,133,133,0,0,0,0
PO,2020-10-03,46,46,0,0,0,0
S,2020-10-03,44,44,0,0,0,0
SA,2020-10-03,80,69,0,11,0,0
SE,2020-10-03,338,308,0,30,0,0
SG,2020-10-03,21,19,0,2,0,0
SO,2020-10-03,6,6,0,0,0,0
SS,2020-10-03,193,178,0,15,0,0
T,2020-10-03,114,114,0,0,0,0
TE,2020-10-03,33,33,0,0,0,0
TF,2020-10-03,67,67,0,0,0,0
TO,2020-10-03,208,205,0,3,0,0
V,2020-10-03,215,214,0,1,0,0
VA,2020-10-03,122,113,0,9,0,0
VI,2020-10-03,63,55,0,8,0,0
Z,2020-10-03,225,225,0,0,0,0
ZA,2020-10-03,16,16,0,0,0,0
A,2020-10-04,137,137,0,0,0,0
AB,2020-10-04,53,53,0,0,0,0
AL,2020-10-04,74,74,0,0,0,0
AV,2020-10-04,30,29,0,1,0,0
B,2020-10-04,664,656,0,0,8,0
BA,2020-10-04,106,105,0,0,0,1
BI,2020-10-04,206,190,0,16,0,0
BU,2020-10-04,79,79,0,0,0,0
C,2020-10-04,85,85,0,0,0,0
CA,2020-10-04,70,70,0,0,0,0
CC,2020-10-04,32,29,0,2,1,0
CE,2020-10-04,17,17,0,0,0,0
CO,2020-10-04,102,94,0,8,0,0
CR,2020-10-04,58,54,0,4,0,0
CS,2020-10-04,40,40,0,0,0,0
CU,2020-10-04,27,23,0,4,0,0
GC,2020-10-04,30,29,0,1,0,0
GI,2020-10-04,107,107,0,0,0,0
GR,2020-10-04,177,176,0,1,0,0
GU,2020-10-04,69,66,0,3,0,0
H,2020-10-04,27,24,0,3,0,0
HU,2020-10-04,56,56,0,0,0,0
J,2020-10-04,147,102,0,45,0,0
L,2020-10-04,60,60,0,0,0,0
LE,2020-10-04,222,219,0,3,0,0
LO,2020-10-04,70,70,0,0,0,0
LU,2020-10-04,27,27,0,0,0,0
M,2020-10-04,1467,881,0,586,0,0
MA,2020-10-04,156,143,0,13,0,0
ME,2020-10-04,36,35,0,1,0,0
MU,2020-10-04,371,369,0,2,0,0
NA,2020-10-04,316,312,0,4,0,0
NC,2020-10-04,78,75,0,3,0,0
O,2020-10-04,92,92,0,0,0,0
OR,2020-10-04,62,62,0,0,0,0
P,2020-10-04,47,47,0,0,0,0
PM,2020-10-04,88,88,0,0,0,0
PO,2020-10-04,69,69,0,0,0,0
S,2020-10-04,34,34,0,0,0,0
SA,2020-10-04,153,136,0,17,0,0
SE,2020-10-04,342,314,0,28,0,0
SG,2020-10-04,25,22,0,3,0,0
SO,2020-10-04,12,12,0,0,0,0
SS,2020-10-04,199,187,0,12,0,0
T,2020-10-04,111,111,0,0,0,0
TE,2020-10-04,26,26,0,0,0,0
TF,2020-10-04,58,58,0,0,0,0
TO,2020-10-04,174,165,0,9,0,0
V,2020-10-04,202,201,0,1,0,0
VA,2020-10-04,158,150,0,8,0,0
VI,2020-10-04,58,54,0,4,0,0
Z,2020-10-04,245,244,0,1,0,0
ZA,2020-10-04,12,12,0,0,0,0
A,2020-10-05,249,246,0,3,0,0
AB,2020-10-05,73,70,0,3,0,0
AL,2020-10-05,52,51,0,1,0,0
AV,2020-10-05,48,42,0,6,0,0
B,2020-10-05,1418,1417,0,0,1,0
BA,2020-10-05,114,111,1,2,0,0
BI,2020-10-05,200,192,0,8,0,0
BU,2020-10-05,146,145,0,1,0,0
C,2020-10-05,102,102,0,0,0,0
CA,2020-10-05,90,82,0,8,0,0
CC,2020-10-05,65,63,0,2,0,0
CE,2020-10-05,29,29,0,0,0,0
CO,2020-10-05,155,134,0,21,0,0
CR,2020-10-05,83,79,0,4,0,0
CS,2020-10-05,49,49,0,0,0,0
CU,2020-10-05,45,40,0,5,0,0
GC,2020-10-05,42,40,0,2,0,0
GI,2020-10-05,198,197,0,0,1,0
GR,2020-10-05,311,297,0,14,0,0
GU,2020-10-05,83,77,0,6,0,0
H,2020-10-05,42,36,0,6,0,0
HU,2020-10-05,61,60,0,1,0,0
J,2020-10-05,167,129,0,38,0,0
L,2020-10-05,128,127,0,0,1,0
LE,2020-10-05,259,256,0,3,0,0
LO,2020-10-05,81,80,0,1,0,0
LU,2020-10-05,29,29,0,0,0,0
M,2020-10-05,2518,1437,0,1081,0,0
MA,2020-10-05,174,141,0,33,0,0
ME,2020-10-05,55,54,0,1,0,0
MU,2020-10-05,457,444,0,12,0,1
NA,2020-10-05,426,413,0,13,0,0
NC,2020-10-05,98,91,0,7,0,0
O,2020-10-05,112,112,0,0,0,0
OR,2020-10-05,233,233,0,0,0,0
P,2020-10-05,68,68,0,0,0,0
PM,2020-10-05,112,112,0,0,0,0
PO,2020-10-05,67,67,0,0,0,0
S,2020-10-05,37,37,0,0,0,0
SA,2020-10-05,157,133,0,24,0,0
SE,2020-10-05,552,459,0,93,0,0
SG,2020-10-05,38,33,0,5,0,0
SO,2020-10-05,11,11,0,0,0,0
SS,2020-10-05,217,199,0,18,0,0
T,2020-10-05,167,166,0,0,1,0
TE,2020-10-05,43,42,0,1,0,0
TF,2020-10-05,78,77,0,1,0,0
TO,2020-10-05,324,313,0,10,1,0
V,2020-10-05,295,295,0,0,0,0
VA,2020-10-05,248,233,0,13,2,0
VI,2020-10-05,65,59,0,6,0,0
Z,2020-10-05,303,300,0,3,0,0
ZA,2020-10-05,61,55,0,6,0,0
A,2020-10-06,251,247,0,4,0,0
AB,2020-10-06,73,71,0,2,0,0
AL,2020-10-06,66,60,0,6,0,0
AV,2020-10-06,36,33,0,3,0,0
B,2020-10-06,1553,1541,0,0,12,0
BA,2020-10-06,139,136,0,3,0,0
BI,2020-10-06,266,251,0,15,0,0
BU,2020-10-06,147,144,0,3,0,0
C,2020-10-06,108,108,0,0,0,0
CA,2020-10-06,117,108,0,9,0,0
CC,2020-10-06,88,88,0,0,0,0
CE,2020-10-06,20,20,0,0,0,0
CO,2020-10-06,195,146,0,49,0,0
CR,2020-10-06,110,100,0,10,0,0
CS,2020-10-06,48,48,0,0,0,0
CU,2020-10-06,73,64,0,9,0,0
GC,2020-10-06,34,33,0,1,0,0
GI,2020-10-06,246,245,0,0,1,0
GR,2020-10-06,556,537,0,19,0,0
GU,2020-10-06,96,81,0,15,0,0
H,2020-10-06,60,57,0,3,0,0
HU,2020-10-06,78,78,0,0,0,0
J,2020-10-06,232,171,0,61,0,0
L,2020-10-06,100,100,0,0,0,0
LE,2020-10-06,290,288,0,2,0,0
LO,2020-10-06,138,137,0,1,0,0
LU,2020-10-06,21,21,0,0,0,0
M,2020-10-06,2650,1724,0,926,0,0
MA,2020-10-06,196,153,0,43,0,0
ME,2020-10-06,42,41,0,1,0,0
MU,2020-10-06,469,458,0,10,0,1
NA,2020-10-06,401,388,0,13,0,0
NC,2020-10-06,97,89,0,8,0,0
O,2020-10-06,203,203,0,0,0,0
OR,2020-10-06,165,165,0,0,0,0
P,2020-10-06,66,65,0,0,1,0
PM,2020-10-06,112,112,0,0,0,0
PO,2020-10-06,74,74,0,0,0,0
S,2020-10-06,61,61,0,0,0,0
SA,2020-10-06,201,169,0,32,0,0
SE,2020-10-06,595,452,0,143,0,0
SG,2020-10-06,50,49,0,1,0,0
SO,2020-10-06,18,17,0,1,0,0
SS,2020-10-06,258,243,0,15,0,0
T,2020-10-06,240,240,0,0,0,0
TE,2020-10-06,54,54,0,0,0,0
TF,2020-10-06,80,80,0,0,0,0
TO,2020-10-06,301,290,0,11,0,0
V,2020-10-06,359,350,0,9,0,0
VA,2020-10-06,252,236,0,16,0,0
VI,2020-10-06,87,78,0,9,0,0
Z,2020-10-06,344,340,0,4,0,0
ZA,2020-10-06,65,61,0,4,0,0
A,2020-10-07,218,215,0,3,0,0
AB,2020-10-07,72,69,0,3,0,0
AL,2020-10-07,96,94,0,2,0,0
AV,2020-10-07,30,29,0,1,0,0
B,2020-10-07,1612,1610,0,0,2,0
BA,2020-10-07,145,144,0,1,0,0
BI,2020-10-07,258,249,0,9,0,0
BU,2020-10-07,161,154,0,7,0,0
C,2020-10-07,104,103,0,1,0,0
CA,2020-10-07,145,129,0,16,0,0
CC,2020-10-07,53,53,0,0,0,0
CE,2020-10-07,24,23,0,1,0,0
CO,2020-10-07,247,179,0,68,0,0
CR,2020-10-07,99,91,0,8,0,0
CS,2020-10-07,61,61,0,0,0,0
CU,2020-10-07,88,74,0,14,0,0
GC,2020-10-07,44,43,0,1,0,0
GI,2020-10-07,207,207,0,0,0,0
GR,2020-10-07,537,517,0,20,0,0
GU,2020-10-07,112,99,0,13,0,0
H,2020-10-07,50,47,0,3,0,0
HU,2020-10-07,95,95,0,0,0,0
J,2020-10-07,251,181,0,70,0,0
L,2020-10-07,134,131,0,0,3,0
LE,2020-10-07,224,222,0,2,0,0
LO,2020-10-07,112,110,0,2,0,0
LU,2020-10-07,31,31,0,0,0,0
M,2020-10-07,2498,1462,0,1036,0,0
MA,2020-10-07,225,185,0,40,0,0
ME,2020-10-07,47,47,0,0,0,0
MU,2020-10-07,489,478,0,10,0,1
NA,2020-10-07,484,474,0,10,0,0
NC,2020-10-07,125,110,0,15,0,0
O,2020-10-07,291,291,0,0,0,0
OR,2020-10-07,84,84,0,0,0,0
P,2020-10-07,70,68,0,2,0,0
PM,2020-10-07,103,102,0,1,0,0
PO,2020-10-07,89,89,0,0,0,0
S,2020-10-07,58,58,0,0,0,0
SA,2020-10-07,178,161,0,17,0,0
SE,2020-10-07,499,364,0,135,0,0
SG,2020-10-07,57,51,0,6,0,0
SO,2020-10-07,21,21,0,0,0,0
SS,2020-10-07,272,255,0,17,0,0
T,2020-10-07,220,220,0,0,0,0
TE,2020-10-07,50,50,0,0,0,0
TF,2020-10-07,79,79,0,0,0,0
TO,2020-10-07,259,243,0,16,0,0
V,2020-10-07,317,316,0,1,0,0
VA,2020-10-07,198,190,0,8,0,0
VI,2020-10-07,56,53,0,3,0,0
Z,2020-10-07,360,347,0,13,0,0
ZA,2020-10-07,41,39,0,2,0,0
A,2020-10-08,276,274,0,2,0,0
AB,2020-10-08,65,64,0,1,0,0
AL,2020-10-08,89,87,0,2,0,0
AV,2020-10-08,36,35,0,1,0,0
B,2020-10-08,1985,1975,0,0,8,2
BA,2020-10-08,141,135,0,6,0,0
BI,2020-10-08,150,145,0,5,0,0
BU,2020-10-08,184,181,0,3,0,0
C,2020-10-08,132,132,0,0,0,0
CA,2020-10-08,124,113,0,11,0,0
CC,2020-10-08,90,88,0,1,0,1
CE,2020-10-08,34,34,0,0,0,0
CO,2020-10-08,250,175,0,75,0,0
CR,2020-10-08,101,93,0,8,0,0
CS,2020-10-08,70,69,0,1,0,0
CU,2020-10-08,67,55,0,12,0,0
GC,2020-10-08,54,52,0,2,0,0
GI,2020-10-08,212,212,0,0,0,0
GR,2020-10-08,498,484,0,14,0,0
GU,2020-10-08,87,65,0,22,0,0
H,2020-10-08,59,56,0,3,0,0
HU,2020-10-08,95,95,0,0,0,0
J,2020-10-08,226,147,0,79,0,0
L,2020-10-08,139,139,0,0,0,0
LE,2020-10-08,207,199,0,8,0,0
LO,2020-10-08,104,103,0,1,0,0
LU,2020-10-08,25,24,0,1,0,0
M,2020-10-08,2375,1438,0,937,0,0
MA,2020-10-08,238,209,0,29,0,0
ME,2020-10-08,61,56,0,5,0,0
MU,2020-10-08,422,406,0,16,0,0
NA,2020-10-08,457,447,0,10,0,0
NC,2020-10-08,106,101,0,5,0,0
O,2020-10-08,201,201,0,0,0,0
OR,2020-10-08,98,98,0,0,0,0
P,2020-10-08,74,73,0,1,0,0
PM,2020-10-08,103,102,0,1,0,0
PO,2020-10-08,73,73,0,0,0,0
S,2020-10-08,47,47,0,0,0,0
SA,2020-10-08,105,93,0,12,0,0
SE,2020-10-08,798,669,0,129,0,0
SG,2020-10-08,55,45,0,10,0,0
SO,2020-10-08,17,16,0,0,1,0
SS,2020-10-08,162,152,0,10,0,0
T,2020-10-08,222,222,0,0,0,0
TE,2020-10-08,48,48,0,0,0,0
TF,2020-10-08,72,71,0,1,0,0
TO,2020-10-08,318,301,0,17,0,0
V,2020-10-08,363,361,0,2,0,0
VA,2020-10-08,179,169,0,9,1,0
VI,2020-10-08,80,76,0,4,0,0
Z,2020-10-08,345,337,0,8,0,0
ZA,2020-10-08,33,32,0,1,0,0
A,2020-10-09,240,238,0,2,0,0
AB,2020-10-09,95,93,0,2,0,0
AL,2020-10-09,70,65,0,5,0,0
AV,2020-10-09,36,35,0,1,0,0
B,2020-10-09,2159,2154,0,0,5,0
BA,2020-10-09,162,157,0,5,0,0
BI,2020-10-09,276,264,0,12,0,0
BU,2020-10-09,132,129,0,3,0,0
C,2020-10-09,98,98,0,0,0,0
CA,2020-10-09,170,156,0,14,0,0
CC,2020-10-09,73,70,0,3,0,0
CE,2020-10-09,24,24,0,0,0,0
CO,2020-10-09,268,165,0,103,0,0
CR,2020-10-09,84,71,0,13,0,0
CS,2020-10-09,58,58,0,0,0,0
CU,2020-10-09,79,66,0,13,0,0
GC,2020-10-09,42,40,0,2,0,0
GI,2020-10-09,304,303,0,0,1,0
GR,2020-10-09,547,517,0,30,0,0
GU,2020-10-09,111,93,0,18,0,0
H,2020-10-09,52,44,0,8,0,0
HU,2020-10-09,110,110,0,0,0,0
J,2020-10-09,269,172,0,97,0,0
L,2020-10-09,121,119,0,0,2,0
LE,2020-10-09,197,190,0,6,1,0
LO,2020-10-09,124,120,0,4,0,0
LU,2020-10-09,22,22,0,0,0,0
M,2020-10-09,2477,1480,0,997,0,0
MA,2020-10-09,297,234,0,63,0,0
ME,2020-10-09,48,47,0,1,0,0
MU,2020-10-09,499,481,0,13,0,5
NA,2020-10-09,516,501,0,15,0,0
NC,2020-10-09,105,100,0,5,0,0
O,2020-10-09,178,178,0,0,0,0
OR,2020-10-09,98,98,0,0,0,0
P,2020-10-09,69,69,0,0,0,0
PM,2020-10-09,107,107,0,0,0,0
PO,2020-10-09,72,72,0,0,0,0
S,2020-10-09,59,59,0,0,0,0
SA,2020-10-09,142,134,0,8,0,0
SE,2020-10-09,775,585,0,190,0,0
SG,2020-10-09,34,33,0,1,0,0
SO,2020-10-09,25,25,0,0,0,0
SS,2020-10-09,236,229,0,7,0,0
T,2020-10-09,272,272,0,0,0,0
TE,2020-10-09,82,78,0,4,0,0
TF,2020-10-09,82,81,0,1,0,0
TO,2020-10-09,352,328,0,23,1,0
V,2020-10-09,354,354,0,0,0,0
VA,2020-10-09,199,192,0,7,0,0
VI,2020-10-09,52,47,0,5,0,0
Z,2020-10-09,350,338,0,12,0,0
ZA,2020-10-09,36,33,0,2,1,0
A,2020-10-10,233,231,0,2,0,0
AB,2020-10-10,91,88,0,3,0,0
AL,2020-10-10,83,80,0,3,0,0
AV,2020-10-10,36,34,0,2,0,0
B,2020-10-10,1448,1446,0,0,2,0
BA,2020-10-10,138,135,0,3,0,0
BI,2020-10-10,189,183,0,6,0,0
BU,2020-10-10,194,188,0,6,0,0
C,2020-10-10,109,109,0,0,0,0
CA,2020-10-10,134,128,0,6,0,0
CC,2020-10-10,79,76,0,3,0,0
CE,2020-10-10,30,30,0,0,0,0
CO,2020-10-10,275,206,0,69,0,0
CR,2020-10-10,96,83,0,13,0,0
CS,2020-10-10,58,55,0,3,0,0
CU,2020-10-10,77,69,0,8,0,0
GC,2020-10-10,53,51,0,2,0,0
GI,2020-10-10,183,183,0,0,0,0
GR,2020-10-10,405,395,0,10,0,0
GU,2020-10-10,81,62,0,19,0,0
H,2020-10-10,79,75,0,4,0,0
HU,2020-10-10,108,106,0,2,0,0
J,2020-10-10,252,182,0,70,0,0
L,2020-10-10,129,129,0,0,0,0
LE,2020-10-10,231,222,0,9,0,0
LO,2020-10-10,109,106,0,3,0,0
LU,2020-10-10,21,21,0,0,0,0
M,2020-10-10,1665,921,0,744,0,0
MA,2020-10-10,219,180,0,39,0,0
ME,2020-10-10,58,56,0,2,0,0
MU,2020-10-10,408,392,0,16,0,0
NA,2020-10-10,513,502,0,11,0,0
NC,2020-10-10,103,93,0,10,0,0
O,2020-10-10,186,186,0,0,0,0
OR,2020-10-10,78,78,0,0,0,0
P,2020-10-10,93,93,0,0,0,0
PM,2020-10-10,98,98,0,0,0,0
PO,2020-10-10,82,82,0,0,0,0
S,2020-10-10,75,75,0,0,0,0
SA,2020-10-10,138,121,0,17,0,0
SE,2020-10-10,499,362,0,137,0,0
SG,2020-10-10,18,18,0,0,0,0
SO,2020-10-10,15,15,0,0,0,0
SS,2020-10-10,202,188,0,14,0,0
T,2020-10-10,172,172,0,0,0,0
TE,2020-10-10,67,66,0,1,0,0
TF,2020-10-10,63,63,0,0,0,0
TO,2020-10-10,236,221,0,15,0,0
V,2020-10-10,277,273,0,4,0,0
VA,2020-10-10,173,165,0,6,2,0
VI,2020-10-10,58,46,0,12,0,0
Z,2020-10-10,353,334,0,19,0,0
ZA,2020-10-10,36,32,0,4,0,0
A,2020-10-11,158,154,0,4,0,0
AB,2020-10-11,48,46,0,2,0,0
AL,2020-10-11,45,44,0,1,0,0
AV,2020-10-11,24,20,0,4,0,0
B,2020-10-11,1088,1087,0,0,1,0
BA,2020-10-11,118,117,1,0,0,0
BI,2020-10-11,287,276,0,11,0,0
BU,2020-10-11,96,95,0,1,0,0
C,2020-10-11,88,87,0,1,0,0
CA,2020-10-11,90,79,0,11,0,0
CC,2020-10-11,64,62,0,2,0,0
CE,2020-10-11,22,22,0,0,0,0
CO,2020-10-11,155,107,0,48,0,0
CR,2020-10-11,62,53,0,9,0,0
CS,2020-10-11,54,53,0,1,0,0
CU,2020-10-11,50,43,0,7,0,0
GC,2020-10-11,36,34,0,2,0,0
GI,2020-10-11,126,126,0,0,0,0
GR,2020-10-11,203,179,0,24,0,0
GU,2020-10-11,76,62,0,14,0,0
H,2020-10-11,34,32,0,2,0,0
HU,2020-10-11,104,101,0,3,0,0
J,2020-10-11,171,124,0,47,0,0
L,2020-10-11,115,115,0,0,0,0
LE,2020-10-11,155,149,0,6,0,0
LO,2020-10-11,110,105,0,5,0,0
LU,2020-10-11,23,23,0,0,0,0
M,2020-10-11,1402,747,0,655,0,0
MA,2020-10-11,161,126,0,35,0,0
ME,2020-10-11,42,41,0,1,0,0
MU,2020-10-11,407,395,0,10,0,2
NA,2020-10-11,504,494,0,10,0,0
NC,2020-10-11,71,62,0,9,0,0
O,2020-10-11,189,189,0,0,0,0
OR,2020-10-11,68,68,0,0,0,0
P,2020-10-11,51,49,0,2,0,0
PM,2020-10-11,86,86,0,0,0,0
PO,2020-10-11,76,74,0,1,1,0
S,2020-10-11,73,73,0,0,0,0
SA,2020-10-11,132,88,0,44,0,0
SE,2020-10-11,454,321,0,133,0,0
SG,2020-10-11,28,26,0,2,0,0
SO,2020-10-11,11,11,0,0,0,0
SS,2020-10-11,319,303,0,16,0,0
T,2020-10-11,150,150,0,0,0,0
TE,2020-10-11,69,66,0,3,0,0
TF,2020-10-11,58,58,0,0,0,0
TO,2020-10-11,169,149,0,19,1,0
V,2020-10-11,272,268,0,4,0,0
VA,2020-10-11,127,116,0,11,0,0
VI,2020-10-11,75,73,0,2,0,0
Z,2020-10-11,298,293,0,5,0,0
ZA,2020-10-11,26,24,0,2,0,0
A,2020-10-12,280,277,0,3,0,0
AB,2020-10-12,84,82,0,2,0,0
AL,2020-10-12,61,57,0,4,0,0
AV,2020-10-12,36,33,0,3,0,0
B,2020-10-12,1395,1394,0,0,1,0
BA,2020-10-12,127,120,0,7,0,0
BI,2020-10-12,338,328,0,10,0,0
BU,2020-10-12,124,119,0,4,1,0
C,2020-10-12,135,134,0,1,0,0
CA,2020-10-12,91,73,0,18,0,0
CC,2020-10-12,70,67,1,2,0,0
CE,2020-10-12,20,18,0,2,0,0
CO,2020-10-12,166,88,0,78,0,0
CR,2020-10-12,74,63,0,11,0,0
CS,2020-10-12,66,65,0,1,0,0
CU,2020-10-12,78,65,0,13,0,0
GC,2020-10-12,31,30,0,1,0,0
GI,2020-10-12,229,229,0,0,0,0
GR,2020-10-12,264,242,0,22,0,0
GU,2020-10-12,79,68,0,11,0,0
H,2020-10-12,43,36,0,7,0,0
HU,2020-10-12,75,74,0,1,0,0
J,2020-10-12,181,137,0,44,0,0
L,2020-10-12,114,114,0,0,0,0
LE,2020-10-12,308,299,0,9,0,0
LO,2020-10-12,139,131,0,8,0,0
LU,2020-10-12,22,22,0,0,0,0
M,2020-10-12,1686,876,0,810,0,0
MA,2020-10-12,146,99,0,47,0,0
ME,2020-10-12,72,69,0,3,0,0
MU,2020-10-12,501,470,0,31,0,0
NA,2020-10-12,514,499,0,15,0,0
NC,2020-10-12,96,85,0,11,0,0
O,2020-10-12,198,198,0,0,0,0
OR,2020-10-12,110,110,0,0,0,0
P,2020-10-12,89,85,0,4,0,0
PM,2020-10-12,58,58,0,0,0,0
PO,2020-10-12,110,110,0,0,0,0
S,2020-10-12,78,78,0,0,0,0
SA,2020-10-12,188,153,0,35,0,0
SE,2020-10-12,435,303,0,132,0,0
SG,2020-10-12,29,27,0,2,0,0
SO,2020-10-12,13,13,0,0,0,0
SS,2020-10-12,382,371,0,11,0,0
T,2020-10-12,183,183,0,0,0,0
TE,2020-10-12,54,50,0,4,0,0
TF,2020-10-12,64,63,0,1,0,0
TO,2020-10-12,196,178,0,18,0,0
V,2020-10-12,310,309,0,1,0,0
VA,2020-10-12,133,122,0,11,0,0
VI,2020-10-12,123,114,0,9,0,0
Z,2020-10-12,338,321,0,17,0,0
ZA,2020-10-12,47,44,0,3,0,0
A,2020-10-13,276,272,0,4,0,0
AB,2020-10-13,116,107,0,9,0,0
AL,2020-10-13,64,58,0,6,0,0
AV,2020-10-13,36,29,0,7,0,0
B,2020-10-13,2378,2370,0,0,4,4
BA,2020-10-13,166,159,0,7,0,0
BI,2020-10-13,357,347,0,10,0,0
BU,2020-10-13,162,149,0,12,1,0
C,2020-10-13,155,154,0,1,0,0
CA,2020-10-13,111,87,0,24,0,0
CC,2020-10-13,73,71,0,2,0,0
CE,2020-10-13,35,35,0,0,0,0
CO,2020-10-13,274,106,0,168,0,0
CR,2020-10-13,108,81,0,27,0,0
CS,2020-10-13,49,48,0,1,0,0
CU,2020-10-13,89,72,0,17,0,0
GC,2020-10-13,29,28,0,1,0,0
GI,2020-10-13,336,334,0,0,2,0
GR,2020-10-13,516,481,0,35,0,0
GU,2020-10-13,67,48,0,19,0,0
H,2020-10-13,63,49,0,14,0,0
HU,2020-10-13,116,112,0,4,0,0
J,2020-10-13,250,151,0,99,0,0
L,2020-10-13,147,147,0,0,0,0
LE,2020-10-13,218,199,0,17,2,0
LO,2020-10-13,153,149,0,4,0,0
LU,2020-10-13,22,22,0,0,0,0
M,2020-10-13,2336,1250,0,1086,0,0
MA,2020-10-13,197,123,0,74,0,0
ME,2020-10-13,66,65,0,1,0,0
MU,2020-10-13,539,495,0,43,0,1
NA,2020-10-13,544,530,0,14,0,0
NC,2020-10-13,110,89,0,21,0,0
O,2020-10-13,213,213,0,0,0,0
OR,2020-10-13,82,82,0,0,0,0
P,2020-10-13,126,123,0,3,0,0
PM,2020-10-13,59,59,0,0,0,0
PO,2020-10-13,108,108,0,0,0,0
S,2020-10-13,96,96,0,0,0,0
SA,2020-10-13,208,151,0,57,0,0
