localidad,fecha,casos,hospitalizados,uci,fallecidos
Navarra,2021-03-23,182,6,2,0
C. Valenciana,2021-03-23,183,16,1,3
Castilla La Mancha,2021-03-23,197,10,0,2
Madrid,2021-03-23,1990,137,16,17
Canarias,2021-03-23,229,14,5,0
Castilla y León,2021-03-23,235,32,2,8
Melilla,2021-03-23,34,1,0,0
La Rioja,2021-03-23,43,4,2,2
País Vasco,2021-03-23,442,31,2,3
Cantabria,2021-03-23,50,3,2,0
España,2021-03-23,7210,446,52,81
Baleares,2021-03-23,87,2,0,0
Murcia,2021-03-23,95,3,0,3
Andalucía,2021-03-24,1095,75,14,7
Asturias,2021-03-24,112,16,3,3
Ceuta,2021-03-24,11,3,2,0
Galicia,2021-03-24,132,14,3,1
C. Valenciana,2021-03-24,134,15,3,3
Cataluña,2021-03-24,1551,62,8,9
Navarra,2021-03-24,170,10,1,0
Aragón,2021-03-24,174,17,0,1
Madrid,2021-03-24,1852,127,13,5
Castilla La Mancha,2021-03-24,201,11,2,1
Castilla y León,2021-03-24,256,28,6,6
Canarias,2021-03-24,259,13,9,4
Melilla,2021-03-24,27,3,0,0
La Rioja,2021-03-24,41,5,1,0
País Vasco,2021-03-24,469,17,2,7
Cantabria,2021-03-24,50,10,0,1
Baleares,2021-03-24,51,2,0,0
Murcia,2021-03-24,60,5,2,1
España,2021-03-24,6720,440,70,49
Extremadura,2021-03-24,75,7,1,0
Galicia,2021-03-25,127,14,1,1
Andalucía,2021-03-25,1367,89,14,14
C. Valenciana,2021-03-25,141,15,4,5
Cataluña,2021-03-25,1492,68,4,8
Aragón,2021-03-25,158,16,5,5
Ceuta,2021-03-25,16,0,0,0
Asturias,2021-03-25,167,15,1,1
Madrid,2021-03-25,1858,138,14,7
Canarias,2021-03-25,203,15,9,2
Navarra,2021-03-25,211,7,2,1
Castilla La Mancha,2021-03-25,232,15,1,3
Melilla,2021-03-25,29,7,3,0
Castilla y León,2021-03-25,320,34,5,6
La Rioja,2021-03-25,47,3,0,1
País Vasco,2021-03-25,499,21,6,8
Baleares,2021-03-25,50,4,0,0
Extremadura,2021-03-25,65,9,0,0
España,2021-03-25,7155,487,70,63
Cantabria,2021-03-25,76,7,0,1
Murcia,2021-03-25,97,10,1,0
Asturias,2021-03-26,115,20,1,5
Andalucía,2021-03-26,1336,74,14,11
Galicia,2021-03-26,140,15,2,2
Navarra,2021-03-26,160,7,4,1
Aragón,2021-03-26,165,11,1,4
Cataluña,2021-03-26,1703,80,6,10
C. Valenciana,2021-03-26,175,9,2,2
Canarias,2021-03-26,182,23,3,4
Madrid,2021-03-26,2077,141,17,12
Castilla La Mancha,2021-03-26,229,16,1,8
Ceuta,2021-03-26,26,0,0,0
Castilla y León,2021-03-26,298,35,3,7
Melilla,2021-03-26,35,7,0,1
Cantabria,2021-03-26,42,10,1,1
La Rioja,2021-03-26,49,5,1,0
País Vasco,2021-03-26,520,45,2,10
Murcia,2021-03-26,56,5,0,1
Baleares,2021-03-26,61,1,0,1
España,2021-03-26,7457,515,60,80
Extremadura,2021-03-26,88,11,2,0
Baleares,2021-03-27,106,2,0,0
Melilla,2021-03-27,11,3,1,0
Aragón,2021-03-27,113,9,4,2
Galicia,2021-03-27,114,14,2,1
C. Valenciana,2021-03-27,118,11,2,1
Navarra,2021-03-27,129,10,0,2
Castilla La Mancha,2021-03-27,132,7,1,1
Canarias,2021-03-27,161,17,5,3
Castilla y León,2021-03-27,192,24,3,6
Cantabria,2021-03-27,29,8,3,0
España,2021-03-27,4014,384,53,63
País Vasco,2021-03-27,428,24,1,5
La Rioja,2021-03-27,43,2,0,1
Madrid,2021-03-27,654,110,14,14
Murcia,2021-03-27,72,5,1,3
Cataluña,2021-03-27,725,51,5,6
Andalucía,2021-03-27,798,73,10,14
Ceuta,2021-03-27,9,0,0,0
Asturias,2021-03-27,90,10,0,4
Extremadura,2021-03-27,90,4,1,0
Ceuta,2021-03-28,10,3,0,0
Canarias,2021-03-28,105,14,3,0
Castilla La Mancha,2021-03-28,107,12,0,3
Asturias,2021-03-28,114,10,1,1
Melilla,2021-03-28,12,2,1,0
Galicia,2021-03-28,132,13,2,1
Navarra,2021-03-28,151,9,3,1
Castilla y León,2021-03-28,153,25,3,4
La Rioja,2021-03-28,18,3,0,0
España,2021-03-28,2856,341,46,65
Murcia,2021-03-28,28,9,1,1
País Vasco,2021-03-28,306,14,2,8
C. Valenciana,2021-03-28,37,6,2,2
Andalucía,2021-03-28,379,55,5,17
Madrid,2021-03-28,446,91,10,11
Cataluña,2021-03-28,557,49,6,13
Cantabria,2021-03-28,65,7,4,0
Extremadura,2021-03-28,75,5,1,0
Baleares,2021-03-28,78,4,0,0
Aragón,2021-03-28,83,10,2,3
Extremadura,2021-03-29,104,6,1,1
Andalucía,2021-03-29,1129,102,23,12
C. Valenciana,2021-03-29,117,15,2,3
Murcia,2021-03-29,119,6,0,1
Galicia,2021-03-29,120,23,3,6
Asturias,2021-03-29,123,23,1,0
Aragón,2021-03-29,133,15,2,5
Madrid,2021-03-29,1867,153,12,18
Cataluña,2021-03-29,1884,73,5,16
Navarra,2021-03-29,191,16,0,0
Canarias,2021-03-29,197,22,3,6
Castilla La Mancha,2021-03-29,241,12,1,4
Ceuta,2021-03-29,26,1,0,2
Castilla y León,2021-03-29,362,29,6,5
País Vasco,2021-03-29,382,25,0,2
Melilla,2021-03-29,41,1,0,0
La Rioja,2021-03-29,47,4,0,0
Cantabria,2021-03-29,61,9,0,0
Baleares,2021-03-29,67,2,0,0
España,2021-03-29,7211,537,59,81
Murcia,2021-03-30,107,5,1,2
Extremadura,2021-03-30,110,4,1,1
Andalucía,2021-03-30,1408,101,16,18
Asturias,2021-03-30,150,18,1,2
Navarra,2021-03-30,167,11,0,0
Cataluña,2021-03-30,1725,57,4,12
Galicia,2021-03-30,182,16,5,1
C. Valenciana,2021-03-30,195,19,1,3
Madrid,2021-03-30,2187,152,20,18
Aragón,2021-03-30,224,24,0,4
Canarias,2021-03-30,237,22,6,2
Ceuta,2021-03-30,26,2,1,0
Castilla La Mancha,2021-03-30,294,19,2,0
Castilla y León,2021-03-30,310,39,3,8
Melilla,2021-03-30,36,1,0,0
Baleares,2021-03-30,45,3,0,1
La Rioja,2021-03-30,49,5,2,0
País Vasco,2021-03-30,538,34,1,6
Cantabria,2021-03-30,66,11,1,0
España,2021-03-30,8056,543,65,78
Asturias,2021-03-31,137,21,2,2
Cataluña,2021-03-31,1614,72,15,17
Galicia,2021-03-31,167,27,2,2
Andalucía,2021-03-31,1692,95,14,9
Navarra,2021-03-31,178,15,1,0
C. Valenciana,2021-03-31,182,16,5,1
Aragón,2021-03-31,198,17,3,3
Canarias,2021-03-31,246,22,1,1
Madrid,2021-03-31,2649,165,21,18
Ceuta,2021-03-31,34,0,0,1
Castilla La Mancha,2021-03-31,385,15,1,1
Melilla,2021-03-31,41,7,0,1
Castilla y León,2021-03-31,425,43,4,4
Baleares,2021-03-31,50,6,0,0
País Vasco,2021-03-31,531,35,5,8
Cantabria,2021-03-31,64,9,0,1
La Rioja,2021-03-31,67,3,0,0
Extremadura,2021-03-31,83,6,0,1
España,2021-03-31,8841,583,75,73
Murcia,2021-03-31,98,9,1,3
Galicia,2021-04-01,134,12,0,0
Extremadura,2021-04-01,148,10,1,1
Aragón,2021-04-01,158,10,0,1
Navarra,2021-04-01,159,12,1,1
Cataluña,2021-04-01,1618,73,5,12
C. Valenciana,2021-04-01,172,17,4,0
Melilla,2021-04-01,17,4,1,1
Castilla La Mancha,2021-04-01,184,10,0,2
Ceuta,2021-04-01,23,1,0,0
Canarias,2021-04-01,235,6,6,4
Castilla y León,2021-04-01,237,42,2,7
Murcia,2021-04-01,38,8,1,3
La Rioja,2021-04-01,39,3,0,0
Baleares,2021-04-01,45,2,0,1
País Vasco,2021-04-01,465,25,5,4
Cantabria,2021-04-01,54,8,1,0
España,2021-04-01,5512,481,63,67
Madrid,2021-04-01,726,133,12,12
Asturias,2021-04-01,95,13,3,3
Andalucía,2021-04-01,965,92,21,15
Canarias,2021-04-02,115,21,1,1
C. Valenciana,2021-04-02,119,12,1,2
Castilla La Mancha,2021-04-02,121,13,2,2
Asturias,2021-04-02,136,12,3,2
Melilla,2021-04-02,15,4,1,1
Castilla y León,2021-04-02,201,30,7,6
Navarra,2021-04-02,202,15,4,0
Ceuta,2021-04-02,25,0,0,0
Murcia,2021-04-02,25,9,0,1
España,2021-04-02,3708,488,76,64
Baleares,2021-04-02,41,3,1,0
País Vasco,2021-04-02,439,19,3,4
La Rioja,2021-04-02,47,6,1,1
Cataluña,2021-04-02,512,55,7,17
Andalucía,2021-04-02,669,117,15,9
Madrid,2021-04-02,685,137,20,13
Cantabria,2021-04-02,72,7,4,1
Aragón,2021-04-02,88,12,5,1
Galicia,2021-04-02,97,12,1,3
Extremadura,2021-04-02,99,4,0,0
Extremadura,2021-04-03,113,6,1,1
Castilla La Mancha,2021-04-03,130,13,2,4
Canarias,2021-04-03,130,16,2,2
Aragón,2021-04-03,140,11,1,5
Melilla,2021-04-03,15,2,1,0
Navarra,2021-04-03,162,11,1,0
Ceuta,2021-04-03,24,1,0,2
La Rioja,2021-04-03,28,5,1,2
Castilla y León,2021-04-03,288,32,3,1
País Vasco,2021-04-03,395,26,4,6
España,2021-04-03,4397,492,61,74
Baleares,2021-04-03,49,1,0,0
Cantabria,2021-04-03,60,6,0,0
Asturias,2021-04-03,74,12,4,2
Cataluña,2021-04-03,804,71,6,15
C. Valenciana,2021-04-03,81,9,0,3
Andalucía,2021-04-03,842,105,16,14
Madrid,2021-04-03,880,147,16,10
Murcia,2021-04-03,89,5,0,1
Galicia,2021-04-03,93,13,3,6
Aragón,2021-04-04,121,13,3,2
Galicia,2021-04-04,155,18,3,4
Canarias,2021-04-04,157,14,1,2
Castilla La Mancha,2021-04-04,162,12,0,2
Navarra,2021-04-04,186,8,4,1
Castilla y León,2021-04-04,221,26,6,7
Melilla,2021-04-04,29,6,2,0
Ceuta,2021-04-04,33,1,1,0
Murcia,2021-04-04,34,7,0,0
Baleares,2021-04-04,40,0,0,0
Cantabria,2021-04-04,40,3,2,0
España,2021-04-04,4126,444,63,53
La Rioja,2021-04-04,42,1,0,1
Extremadura,2021-04-04,45,7,0,0
País Vasco,2021-04-04,532,30,4,11
C. Valenciana,2021-04-04,66,7,0,2
Madrid,2021-04-04,668,136,11,6
Cataluña,2021-04-04,712,49,9,12
Andalucía,2021-04-04,788,98,15,2
Asturias,2021-04-04,95,8,2,1
Murcia,2021-04-05,116,8,0,0
Galicia,2021-04-05,138,24,4,2
Andalucía,2021-04-05,1783,149,20,8
Navarra,2021-04-05,185,19,1,0
Aragón,2021-04-05,222,20,2,4
Canarias,2021-04-05,225,20,8,1
La Rioja,2021-04-05,23,3,0,0
Madrid,2021-04-05,2524,221,20,20
Castilla La Mancha,2021-04-05,306,20,2,3
Baleares,2021-04-05,35,2,1,0
Melilla,2021-04-05,36,2,0,1
Ceuta,2021-04-05,37,3,0,0
Castilla y León,2021-04-05,441,56,4,7
País Vasco,2021-04-05,530,28,0,8
Cantabria,2021-04-05,57,6,2,1
C. Valenciana,2021-04-05,61,17,1,1
Cataluña,2021-04-05,633,53,3,12
España,2021-04-05,7537,680,70,70
Extremadura,2021-04-05,89,6,0,0
Asturias,2021-04-05,96,23,2,2
España,2021-04-06,10680,612,98,75
Extremadura,2021-04-06,112,8,2,0
Asturias,2021-04-06,121,12,2,3
Galicia,2021-04-06,174,8,2,2
C. Valenciana,2021-04-06,178,20,4,0
Navarra,2021-04-06,212,22,4,2
Andalucía,2021-04-06,2223,111,21,12
Cataluña,2021-04-06,2278,76,9,18
Canarias,2021-04-06,230,20,9,0
Madrid,2021-04-06,2894,191,24,15
Ceuta,2021-04-06,36,1,1,0
Aragón,2021-04-06,368,24,5,8
Castilla La Mancha,2021-04-06,387,17,0,3
Castilla y León,2021-04-06,426,40,6,5
La Rioja,2021-04-06,55,8,1,0
Melilla,2021-04-06,58,5,0,0
Cantabria,2021-04-06,66,5,0,0
Baleares,2021-04-06,69,2,2,0
País Vasco,2021-04-06,719,32,4,7
Murcia,2021-04-06,74,10,2,0
España,2021-04-07,10402,624,82,89
Murcia,2021-04-07,105,14,3,0
Extremadura,2021-04-07,119,10,1,0
Asturias,2021-04-07,147,17,1,6
Galicia,2021-04-07,169,12,3,6
C. Valenciana,2021-04-07,201,10,3,5
Cataluña,2021-04-07,2051,67,3,21
Andalucía,2021-04-07,2151,116,20,10
Canarias,2021-04-07,226,21,6,3
Navarra,2021-04-07,240,15,2,0
Madrid,2021-04-07,2649,184,22,17
Aragón,2021-04-07,316,30,3,2
Ceuta,2021-04-07,43,6,0,1
Castilla y León,2021-04-07,468,45,4,3
Castilla La Mancha,2021-04-07,477,23,2,5
Melilla,2021-04-07,51,8,0,1
Cantabria,2021-04-07,62,3,2,1
Baleares,2021-04-07,65,6,2,0
País Vasco,2021-04-07,777,30,3,6
La Rioja,2021-04-07,85,7,2,2
España,2021-04-08,10191,631,80,77
Cantabria,2021-04-08,102,11,0,0
Murcia,2021-04-08,113,3,2,1
Extremadura,2021-04-08,132,8,1,2
Asturias,2021-04-08,161,15,4,1
C. Valenciana,2021-04-08,180,21,2,2
Galicia,2021-04-08,192,16,1,1
Cataluña,2021-04-08,1941,85,7,21
Andalucía,2021-04-08,2244,114,18,11
Madrid,2021-04-08,2401,192,19,11
Navarra,2021-04-08,300,12,3,3
Canarias,2021-04-08,306,13,3,1
Aragón,2021-04-08,325,24,2,5
Castilla La Mancha,2021-04-08,390,19,3,1
Castilla y León,2021-04-08,419,48,12,5
Melilla,2021-04-08,42,2,0,0
Ceuta,2021-04-08,43,3,0,0
La Rioja,2021-04-08,56,4,0,1
Baleares,2021-04-08,57,1,0,0
País Vasco,2021-04-08,787,40,3,11
España,2021-04-09,10362,624,77,74
Extremadura,2021-04-09,114,10,1,1
Asturias,2021-04-09,138,24,4,1
C. Valenciana,2021-04-09,165,17,2,1
Galicia,2021-04-09,198,15,0,0
Cataluña,2021-04-09,1999,67,9,19
Andalucía,2021-04-09,2189,101,19,14
Canarias,2021-04-09,224,9,7,1
Aragón,2021-04-09,235,19,1,3
Navarra,2021-04-09,238,22,3,4
Madrid,2021-04-09,2795,184,18,13
Ceuta,2021-04-09,29,1,0,0
Castilla La Mancha,2021-04-09,402,13,0,3
Castilla y León,2021-04-09,453,49,4,4
Melilla,2021-04-09,47,6,1,1
Cantabria,2021-04-09,56,15,0,1
Murcia,2021-04-09,59,5,1,0
Baleares,2021-04-09,69,4,0,0
La Rioja,2021-04-09,69,6,0,0
País Vasco,2021-04-09,883,57,7,8
Andalucía,2021-04-10,1446,112,18,17
C. Valenciana,2021-04-10,162,10,3,2
Ceuta,2021-04-10,18,4,0,0
Galicia,2021-04-10,184,14,4,3
Castilla La Mancha,2021-04-10,191,17,3,4
Canarias,2021-04-10,202,19,4,1
Castilla y León,2021-04-10,213,30,5,6
Navarra,2021-04-10,214,18,1,3
Aragón,2021-04-10,235,15,2,6
Melilla,2021-04-10,30,5,1,0
La Rioja,2021-04-10,44,3,2,0
Murcia,2021-04-10,52,7,3,2
España,2021-04-10,5559,489,69,84
Baleares,2021-04-10,56,3,0,0
Madrid,2021-04-10,687,123,10,22
País Vasco,2021-04-10,749,34,6,7
Cataluña,2021-04-10,807,50,4,9
Asturias,2021-04-10,84,7,2,1
Cantabria,2021-04-10,92,8,1,0
Extremadura,2021-04-10,93,10,0,1
Asturias,2021-04-11,102,7,1,1
Aragón,2021-04-11,111,21,0,2
Melilla,2021-04-11,12,2,0,0
Galicia,2021-04-11,135,18,2,1
Castilla La Mancha,2021-04-11,137,11,2,2
Castilla y León,2021-04-11,188,24,7,6
Canarias,2021-04-11,200,17,3,2
Navarra,2021-04-11,209,14,4,1
La Rioja,2021-04-11,23,3,2,0
Ceuta,2021-04-11,25,1,0,0
Murcia,2021-04-11,27,3,1,0
España,2021-04-11,3847,474,77,51
Baleares,2021-04-11,46,1,0,0
Cataluña,2021-04-11,503,60,9,7
Madrid,2021-04-11,598,133,15,9
País Vasco,2021-04-11,603,29,5,7
Andalucía,2021-04-11,694,104,18,11
Extremadura,2021-04-11,74,10,1,1
C. Valenciana,2021-04-11,75,7,3,0
Cantabria,2021-04-11,85,9,4,1
Cantabria,2021-04-12,105,17,2,2
Extremadura,2021-04-12,108,10,0,2
Asturias,2021-04-12,118,25,4,2
Murcia,2021-04-12,128,4,0,0
Andalucía,2021-04-12,1681,154,20,12
Galicia,2021-04-12,176,18,2,1
Navarra,2021-04-12,178,14,4,0
Aragón,2021-04-12,187,30,4,3
Cataluña,2021-04-12,1986,72,10,15
Canarias,2021-04-12,206,10,9,1
Madrid,2021-04-12,2219,201,13,30
Ceuta,2021-04-12,23,5,0,0
Melilla,2021-04-12,26,5,1,1
Castilla y León,2021-04-12,381,64,8,4
Castilla La Mancha,2021-04-12,389,12,2,3
La Rioja,2021-04-12,46,11,1,0
Baleares,2021-04-12,47,3,1,1
País Vasco,2021-04-12,720,66,7,13
España,2021-04-12,8820,744,89,90
C. Valenciana,2021-04-12,96,23,1,0
España,2021-04-13,10026,647,77,73
País Vasco,2021-04-13,1003,55,5,3
C. Valenciana,2021-04-13,152,16,3,1
Extremadura,2021-04-13,162,5,0,3
Galicia,2021-04-13,176,19,0,1
Cataluña,2021-04-13,1829,65,8,16
Asturias,2021-04-13,190,22,4,0
Canarias,2021-04-13,196,13,3,3
Andalucía,2021-04-13,2000,122,16,14
Navarra,2021-04-13,215,19,2,0
Madrid,2021-04-13,2680,186,21,13
Aragón,2021-04-13,332,26,5,3
Castilla y León,2021-04-13,363,50,2,3
Melilla,2021-04-13,36,5,0,1
Castilla La Mancha,2021-04-13,384,14,2,11
Ceuta,2021-04-13,47,3,2,0
Baleares,2021-04-13,57,6,0,0
La Rioja,2021-04-13,62,6,0,0
Murcia,2021-04-13,63,8,1,1
Cantabria,2021-04-13,79,7,3,0
España,2021-04-14,10302,668,85,79
Ceuta,2021-04-14,11,5,1,0
Extremadura,2021-04-14,120,5,0,2
Asturias,2021-04-14,153,14,3,0
C. Valenciana,2021-04-14,194,12,0,1
Navarra,2021-04-14,200,15,2,1
Canarias,2021-04-14,210,19,5,4
Andalucía,2021-04-14,2162,152,20,17
Cataluña,2021-04-14,2183,71,10,16
Galicia,2021-04-14,244,18,2,0
Madrid,2021-04-14,2490,181,28,14
Aragón,2021-04-14,269,39,1,6
Melilla,2021-04-14,33,4,0,0
Castilla y León,2021-04-14,402,48,4,3
Baleares,2021-04-14,42,1,0,0
Castilla La Mancha,2021-04-14,426,20,3,7
La Rioja,2021-04-14,59,6,1,1
Cantabria,2021-04-14,66,11,2,0
País Vasco,2021-04-14,941,40,3,6
Murcia,2021-04-14,97,7,0,1
La Rioja,2021-04-15,100,6,1,0
Asturias,2021-04-15,125,13,2,0
Cantabria,2021-04-15,134,11,1,1
Ceuta,2021-04-15,16,2,0,1
Cataluña,2021-04-15,1630,59,9,10
Andalucía,2021-04-15,1985,149,23,13
Galicia,2021-04-15,207,20,5,0
C. Valenciana,2021-04-15,208,18,0,2
Navarra,2021-04-15,216,8,3,3
Madrid,2021-04-15,2346,183,24,12
Canarias,2021-04-15,283,20,4,4
Aragón,2021-04-15,284,23,5,1
Melilla,2021-04-15,37,7,0,0
Castilla y León,2021-04-15,395,39,1,8
Castilla La Mancha,2021-04-15,434,13,2,3
Murcia,2021-04-15,75,11,1,0
Baleares,2021-04-15,78,5,2,0
Extremadura,2021-04-15,89,13,0,3
País Vasco,2021-04-15,899,35,3,5
España,2021-04-15,9541,635,86,66
Cantabria,2021-04-16,102,8,2,1
Asturias,2021-04-16,107,21,5,2
Extremadura,2021-04-16,108,11,0,1
C. Valenciana,2021-04-16,146,22,5,2
Navarra,2021-04-16,159,23,3,0
Cataluña,2021-04-16,1763,57,5,14
Galicia,2021-04-16,195,17,5,0
Andalucía,2021-04-16,1961,160,24,17
Canarias,2021-04-16,203,19,7,2
Madrid,2021-04-16,2756,213,23,13
Melilla,2021-04-16,29,2,2,0
Ceuta,2021-04-16,30,4,0,0
Aragón,2021-04-16,339,41,6,2
Castilla La Mancha,2021-04-16,418,20,3,7
Castilla y León,2021-04-16,454,40,3,3
Baleares,2021-04-16,54,3,0,1
Murcia,2021-04-16,72,11,0,1
La Rioja,2021-04-16,74,9,2,2
País Vasco,2021-04-16,823,54,6,10
España,2021-04-16,9793,735,101,78
Melilla,2021-04-17,10,3,0,0
Andalucía,2021-04-17,1084,122,20,14
Ceuta,2021-04-17,12,3,2,1
C. Valenciana,2021-04-17,144,11,4,1
Navarra,2021-04-17,144,9,4,0
Canarias,2021-04-17,174,11,5,4
Castilla La Mancha,2021-04-17,203,17,0,3
Galicia,2021-04-17,209,14,2,1
Castilla y León,2021-04-17,224,25,7,4
La Rioja,2021-04-17,24,3,0,1
Aragón,2021-04-17,246,21,4,2
Baleares,2021-04-17,40,2,1,0
España,2021-04-17,5239,503,77,72
Extremadura,2021-04-17,59,2,1,0
Murcia,2021-04-17,72,3,0,2
País Vasco,2021-04-17,762,51,5,11
Cataluña,2021-04-17,826,45,6,12
Madrid,2021-04-17,833,136,13,11
Asturias,2021-04-17,85,18,1,4
Cantabria,2021-04-17,88,7,2,1
Asturias,2021-04-18,109,15,1,1
Cantabria,2021-04-18,116,3,1,0
Aragón,2021-04-18,117,20,2,3
Galicia,2021-04-18,137,19,4,3
Navarra,2021-04-18,142,13,1,0
Murcia,2021-04-18,14,7,1,0
Castilla La Mancha,2021-04-18,151,20,2,1
Canarias,2021-04-18,181,17,5,3
Castilla y León,2021-04-18,198,27,4,7
Baleares,2021-04-18,32,3,1,0
La Rioja,2021-04-18,32,7,2,1
España,2021-04-18,3834,490,68,56
Cataluña,2021-04-18,489,34,1,5
Madrid,2021-04-18,614,129,18,13
País Vasco,2021-04-18,628,28,3,7
Melilla,2021-04-18,6,3,2,0
Ceuta,2021-04-18,7,0,0,0
Andalucía,2021-04-18,711,125,20,10
Extremadura,2021-04-18,73,9,0,2
C. Valenciana,2021-04-18,77,11,0,0
Extremadura,2021-04-19,103,9,1,0
Cantabria,2021-04-19,112,19,0,0
C. Valenciana,2021-04-19,114,11,4,1
Asturias,2021-04-19,115,24,3,1
Ceuta,2021-04-19,13,2,0,0
Galicia,2021-04-19,143,26,6,1
Andalucía,2021-04-19,1495,150,23,10
Canarias,2021-04-19,156,15,1,1
Navarra,2021-04-19,161,20,2,3
Cataluña,2021-04-19,1818,72,7,8
Aragón,2021-04-19,188,35,2,6
Melilla,2021-04-19,20,1,1,1
Madrid,2021-04-19,2342,222,16,27
Castilla y León,2021-04-19,380,49,3,3
Castilla La Mancha,2021-04-19,382,17,1,4
Baleares,2021-04-19,40,2,1,0
País Vasco,2021-04-19,794,53,3,8
Murcia,2021-04-19,83,9,2,1
España,2021-04-19,8546,740,77,75
La Rioja,2021-04-19,87,4,1,0
Murcia,2021-04-20,101,5,1,0
España,2021-04-20,10613,685,101,79
Ceuta,2021-04-20,14,0,0,0
Asturias,2021-04-20,142,20,5,1
Canarias,2021-04-20,193,19,4,0
Andalucía,2021-04-20,1933,135,25,14
Navarra,2021-04-20,200,17,2,0
C. Valenciana,2021-04-20,207,14,3,2
Galicia,2021-04-20,220,19,6,1
Cataluña,2021-04-20,2451,52,12,12
Madrid,2021-04-20,2717,193,23,19
Aragón,2021-04-20,339,31,3,4
Melilla,2021-04-20,35,3,0,0
Castilla La Mancha,2021-04-20,413,15,1,8
Castilla y León,2021-04-20,417,68,6,5
La Rioja,2021-04-20,44,7,0,0
Baleares,2021-04-20,51,5,0,0
Extremadura,2021-04-20,76,7,2,1
Cantabria,2021-04-20,90,11,2,1
País Vasco,2021-04-20,970,64,6,11
País Vasco,2021-04-21,1011,53,5,8
Asturias,2021-04-21,103,13,5,1
Cantabria,2021-04-21,107,8,1,0
Cataluña,2021-04-21,1793,68,3,9
Andalucía,2021-04-21,1795,142,16,19
Ceuta,2021-04-21,18,0,0,1
Navarra,2021-04-21,188,12,1,3
C. Valenciana,2021-04-21,198,18,1,0
Canarias,2021-04-21,225,14,1,1
Madrid,2021-04-21,2401,188,17,7
Galicia,2021-04-21,242,28,5,1
Aragón,2021-04-21,333,33,4,2
Melilla,2021-04-21,34,1,1,0
Castilla y León,2021-04-21,378,43,3,4
Castilla La Mancha,2021-04-21,387,12,1,5
Baleares,2021-04-21,71,3,1,0
La Rioja,2021-04-21,91,5,0,0
Extremadura,2021-04-21,94,7,0,1
España,2021-04-21,9566,648,66,62
Murcia,2021-04-21,97,0,1,0
Murcia,2021-04-22,105,11,3,1
La Rioja,2021-04-22,113,9,0,0
Cantabria,2021-04-22,119,10,3,0
Extremadura,2021-04-22,119,12,3,1
Asturias,2021-04-22,125,11,6,3
Andalucía,2021-04-22,1614,138,30,11
Canarias,2021-04-22,165,12,2,3
Ceuta,2021-04-22,17,1,0,1
C. Valenciana,2021-04-22,179,13,2,1
Navarra,2021-04-22,194,16,2,0
Cataluña,2021-04-22,2165,54,7,11
Madrid,2021-04-22,2355,180,18,11
Galicia,2021-04-22,260,14,2,2
Aragón,2021-04-22,305,41,3,3
Castilla La Mancha,2021-04-22,408,9,3,2
Castilla y León,2021-04-22,413,45,5,9
Melilla,2021-04-22,48,3,1,0
Baleares,2021-04-22,54,3,0,1
País Vasco,2021-04-22,960,65,8,9
España,2021-04-22,9718,647,98,69
Murcia,2021-04-23,101,8,1,0
Asturias,2021-04-23,126,16,3,1
Ceuta,2021-04-23,14,1,0,0
Cantabria,2021-04-23,157,16,1,0
Navarra,2021-04-23,173,17,1,1
Canarias,2021-04-23,179,10,2,1
Cataluña,2021-04-23,1810,51,6,8
Andalucía,2021-04-23,1857,130,27,13
Castilla y León,2021-04-23,198,23,6,3
Galicia,2021-04-23,229,21,2,2
Madrid,2021-04-23,2727,213,22,24
Aragón,2021-04-23,284,13,2,1
C. Valenciana,2021-04-23,311,14,1,1
Melilla,2021-04-23,45,1,0,0
Castilla La Mancha,2021-04-23,479,7,0,4
Baleares,2021-04-23,55,2,0,0
La Rioja,2021-04-23,64,5,0,1
Extremadura,2021-04-23,73,3,2,1
País Vasco,2021-04-23,921,56,12,14
España,2021-04-23,9803,607,88,75
Asturias,2021-04-24,103,12,3,3
Andalucía,2021-04-24,1053,114,14,11
Melilla,2021-04-24,11,1,0,1
C. Valenciana,2021-04-24,134,7,3,4
Canarias,2021-04-24,136,11,2,1
Aragón,2021-04-24,145,21,5,3
Navarra,2021-04-24,152,4,2,1
Galicia,2021-04-24,179,17,2,0
Castilla La Mancha,2021-04-24,188,10,2,2
Castilla y León,2021-04-24,295,35,6,5
Baleares,2021-04-24,43,5,1,0
España,2021-04-24,4908,475,67,67
Madrid,2021-04-24,653,126,17,13
Extremadura,2021-04-24,65,7,0,2
País Vasco,2021-04-24,678,42,4,9
Murcia,2021-04-24,70,7,1,1
La Rioja,2021-04-24,74,5,0,0
Cantabria,2021-04-24,77,11,3,0
Cataluña,2021-04-24,843,38,2,11
Ceuta,2021-04-24,9,2,0,0
La Rioja,2021-04-25,12,9,3,0
Navarra,2021-04-25,130,10,1,5
Aragón,2021-04-25,136,13,3,2
Galicia,2021-04-25,139,19,4,2
Melilla,2021-04-25,16,1,1,0
Castilla La Mancha,2021-04-25,163,12,2,4
Castilla y León,2021-04-25,190,44,5,1
Murcia,2021-04-25,23,7,0,0
España,2021-04-25,3796,447,68,54
Ceuta,2021-04-25,4,1,0,0
Baleares,2021-04-25,41,4,1,1
Extremadura,2021-04-25,41,9,0,1
Madrid,2021-04-25,495,113,16,12
Cataluña,2021-04-25,656,51,5,11
Andalucía,2021-04-25,679,93,19,6
Cantabria,2021-04-25,71,6,1,1
