provincia_iso,fecha,num_casos,num_casos_prueba_pcr,num_casos_prueba_test_ac,num_casos_prueba_ag,num_casos_prueba_elisa,num_casos_prueba_desconocida
A,2021-08-31,180,87,0,35,0,58
AB,2021-08-31,40,24,0,16,0,0
AL,2021-08-31,73,58,0,15,0,0
AV,2021-08-31,21,15,0,6,0,0
B,2021-08-31,615,286,0,186,0,143
BA,2021-08-31,96,63,0,33,0,0
BI,2021-08-31,166,120,0,46,0,0
BU,2021-08-31,48,43,0,5,0,0
C,2021-08-31,101,87,0,14,0,0
CA,2021-08-31,84,71,0,13,0,0
CC,2021-08-31,83,72,0,11,0,0
CE,2021-08-31,18,2,0,16,0,0
CO,2021-08-31,68,46,0,22,0,0
CR,2021-08-31,75,43,0,32,0,0
CS,2021-08-31,45,24,0,12,0,9
CU,2021-08-31,41,27,0,14,0,0
GC,2021-08-31,80,55,0,25,0,0
GI,2021-08-31,98,36,0,44,0,18
GR,2021-08-31,110,99,0,11,0,0
GU,2021-08-31,40,32,0,8,0,0
H,2021-08-31,57,44,0,13,0,0
HU,2021-08-31,30,30,0,0,0,0
J,2021-08-31,77,67,0,10,0,0
L,2021-08-31,56,19,0,28,0,9
LE,2021-08-31,14,9,0,5,0,0
LO,2021-08-31,33,25,0,8,0,0
LU,2021-08-31,65,58,0,7,0,0
M,2021-08-31,835,459,0,376,0,0
MA,2021-08-31,220,175,0,45,0,0
ML,2021-08-31,15,7,0,8,0,0
MU,2021-08-31,197,156,0,41,0,0
NA,2021-08-31,123,102,0,21,0,0
NC,2021-08-31,17,10,0,6,0,1
O,2021-08-31,31,29,0,2,0,0
OR,2021-08-31,37,33,0,4,0,0
P,2021-08-31,15,15,0,0,0,0
PM,2021-08-31,92,77,0,15,0,0
PO,2021-08-31,60,55,0,5,0,0
S,2021-08-31,74,67,0,7,0,0
SA,2021-08-31,33,22,0,11,0,0
SE,2021-08-31,265,148,0,117,0,0
SG,2021-08-31,3,3,0,0,0,0
SO,2021-08-31,7,6,0,1,0,0
SS,2021-08-31,90,52,0,38,0,0
T,2021-08-31,53,16,0,29,0,8
TE,2021-08-31,28,27,0,1,0,0
TF,2021-08-31,54,28,0,26,0,0
TO,2021-08-31,164,131,0,32,0,1
V,2021-08-31,180,108,0,32,0,40
VA,2021-08-31,64,62,0,2,0,0
VI,2021-08-31,38,25,0,13,0,0
Z,2021-08-31,108,106,0,2,0,0
ZA,2021-08-31,13,13,0,0,0,0
A,2021-09-01,165,77,0,33,0,55
AB,2021-09-01,40,31,0,9,0,0
AL,2021-09-01,94,80,0,14,0,0
AV,2021-09-01,18,17,0,1,0,0
B,2021-09-01,565,262,0,175,0,128
BA,2021-09-01,93,56,0,37,0,0
BI,2021-09-01,102,77,0,25,0,0
BU,2021-09-01,42,35,0,7,0,0
C,2021-09-01,106,91,0,15,0,0
CA,2021-09-01,77,66,0,11,0,0
CC,2021-09-01,56,43,0,13,0,0
CE,2021-09-01,18,3,0,15,0,0
CO,2021-09-01,47,27,0,20,0,0
CR,2021-09-01,62,35,0,27,0,0
CS,2021-09-01,60,24,0,18,0,18
CU,2021-09-01,23,19,0,4,0,0
GC,2021-09-01,79,61,0,18,0,0
GI,2021-09-01,122,38,0,58,0,26
GR,2021-09-01,71,62,0,9,0,0
GU,2021-09-01,30,18,0,12,0,0
H,2021-09-01,80,65,0,15,0,0
HU,2021-09-01,38,37,0,1,0,0
J,2021-09-01,64,53,0,11,0,0
L,2021-09-01,55,14,0,32,0,9
LE,2021-09-01,22,14,0,8,0,0
LO,2021-09-01,33,27,0,6,0,0
LU,2021-09-01,40,33,0,7,0,0
M,2021-09-01,755,426,0,329,0,0
MA,2021-09-01,130,94,0,36,0,0
ML,2021-09-01,27,15,0,12,0,0
MU,2021-09-01,169,127,0,42,0,0
NA,2021-09-01,84,48,0,36,0,0
NC,2021-09-01,29,20,0,8,0,1
O,2021-09-01,24,23,0,1,0,0
OR,2021-09-01,27,23,0,4,0,0
P,2021-09-01,15,13,0,2,0,0
PM,2021-09-01,197,125,0,72,0,0
PO,2021-09-01,57,50,0,7,0,0
S,2021-09-01,76,63,0,13,0,0
SA,2021-09-01,32,30,0,2,0,0
SE,2021-09-01,250,162,0,88,0,0
SG,2021-09-01,10,10,0,0,0,0
SO,2021-09-01,8,5,0,3,0,0
SS,2021-09-01,97,67,0,30,0,0
T,2021-09-01,69,22,0,31,0,16
TE,2021-09-01,18,18,0,0,0,0
TF,2021-09-01,64,45,0,19,0,0
TO,2021-09-01,119,87,0,32,0,0
V,2021-09-01,205,135,0,40,0,30
VA,2021-09-01,32,28,0,4,0,0
VI,2021-09-01,28,16,0,12,0,0
Z,2021-09-01,137,136,0,1,0,0
ZA,2021-09-01,11,9,0,2,0,0
A,2021-09-02,123,56,0,26,0,41
AB,2021-09-02,35,20,0,15,0,0
AL,2021-09-02,56,40,0,16,0,0
AV,2021-09-02,18,14,0,4,0,0
B,2021-09-02,513,217,0,151,0,145
BA,2021-09-02,83,50,0,33,0,0
BI,2021-09-02,122,89,0,33,0,0
BU,2021-09-02,44,35,0,9,0,0
C,2021-09-02,100,89,0,11,0,0
CA,2021-09-02,72,63,0,9,0,0
CC,2021-09-02,60,49,0,11,0,0
CE,2021-09-02,24,2,0,22,0,0
CO,2021-09-02,56,37,0,19,0,0
CR,2021-09-02,40,17,0,23,0,0
CS,2021-09-02,40,18,0,16,0,6
CU,2021-09-02,31,21,0,10,0,0
GC,2021-09-02,63,46,0,17,0,0
GI,2021-09-02,89,36,0,36,0,17
GR,2021-09-02,61,40,0,21,0,0
GU,2021-09-02,19,13,0,6,0,0
H,2021-09-02,39,26,0,13,0,0
HU,2021-09-02,28,28,0,0,0,0
J,2021-09-02,49,40,0,9,0,0
L,2021-09-02,59,24,0,29,0,6
LE,2021-09-02,18,10,0,8,0,0
LO,2021-09-02,29,23,0,6,0,0
LU,2021-09-02,49,44,0,5,0,0
M,2021-09-02,603,363,0,240,0,0
MA,2021-09-02,143,113,0,30,0,0
ML,2021-09-02,15,7,0,8,0,0
MU,2021-09-02,115,85,0,30,0,0
NA,2021-09-02,68,49,0,19,0,0
NC,2021-09-02,20,13,0,7,0,0
O,2021-09-02,29,24,0,5,0,0
OR,2021-09-02,25,22,0,3,0,0
P,2021-09-02,12,12,0,0,0,0
PM,2021-09-02,170,111,0,59,0,0
PO,2021-09-02,65,59,0,6,0,0
S,2021-09-02,65,60,0,5,0,0
SA,2021-09-02,34,27,0,7,0,0
SE,2021-09-02,193,121,0,72,0,0
SG,2021-09-02,5,5,0,0,0,0
SO,2021-09-02,4,2,0,2,0,0
SS,2021-09-02,69,47,0,22,0,0
T,2021-09-02,54,17,0,26,0,11
TE,2021-09-02,17,17,0,0,0,0
TF,2021-09-02,55,37,0,18,0,0
TO,2021-09-02,117,89,0,28,0,0
V,2021-09-02,128,80,0,25,0,23
VA,2021-09-02,32,28,0,4,0,0
VI,2021-09-02,27,15,0,12,0,0
Z,2021-09-02,113,112,0,1,0,0
ZA,2021-09-02,14,13,0,1,0,0
A,2021-09-03,128,55,0,28,0,45
AB,2021-09-03,44,33,0,11,0,0
AL,2021-09-03,88,74,0,14,0,0
AV,2021-09-03,11,9,0,2,0,0
B,2021-09-03,405,230,0,175,0,0
BA,2021-09-03,64,34,0,30,0,0
BI,2021-09-03,135,104,0,31,0,0
BU,2021-09-03,28,25,0,3,0,0
C,2021-09-03,90,83,0,7,0,0
CA,2021-09-03,66,46,0,20,0,0
CC,2021-09-03,54,43,0,11,0,0
CE,2021-09-03,14,2,0,12,0,0
CO,2021-09-03,40,29,0,11,0,0
CR,2021-09-03,51,24,0,27,0,0
CS,2021-09-03,31,12,0,10,0,9
CU,2021-09-03,36,32,0,4,0,0
GC,2021-09-03,73,50,0,23,0,0
GI,2021-09-03,78,29,0,49,0,0
GR,2021-09-03,55,36,0,19,0,0
GU,2021-09-03,22,10,0,12,0,0
H,2021-09-03,43,29,0,14,0,0
HU,2021-09-03,37,36,0,1,0,0
J,2021-09-03,38,32,0,6,0,0
L,2021-09-03,45,18,0,27,0,0
LE,2021-09-03,24,17,0,7,0,0
LO,2021-09-03,27,18,0,9,0,0
LU,2021-09-03,35,32,0,3,0,0
M,2021-09-03,704,363,0,341,0,0
MA,2021-09-03,150,103,0,47,0,0
ML,2021-09-03,19,12,0,7,0,0
MU,2021-09-03,128,93,0,35,0,0
NA,2021-09-03,58,35,0,23,0,0
NC,2021-09-03,21,8,0,13,0,0
O,2021-09-03,23,20,0,3,0,0
OR,2021-09-03,22,19,0,3,0,0
P,2021-09-03,12,11,0,1,0,0
PM,2021-09-03,157,109,0,48,0,0
PO,2021-09-03,59,52,0,7,0,0
S,2021-09-03,78,72,0,6,0,0
SA,2021-09-03,45,37,0,8,0,0
SE,2021-09-03,169,111,0,58,0,0
SG,2021-09-03,6,5,0,1,0,0
SO,2021-09-03,4,3,0,1,0,0
SS,2021-09-03,84,60,0,24,0,0
T,2021-09-03,57,24,0,33,0,0
TE,2021-09-03,9,9,0,0,0,0
TF,2021-09-03,45,29,0,16,0,0
TO,2021-09-03,100,75,0,25,0,0
V,2021-09-03,128,79,0,22,0,27
VA,2021-09-03,48,40,0,8,0,0
VI,2021-09-03,30,17,0,13,0,0
Z,2021-09-03,85,85,0,0,0,0
ZA,2021-09-03,13,11,0,2,0,0
A,2021-09-04,75,33,0,22,0,20
AB,2021-09-04,24,15,0,9,0,0
AL,2021-09-04,71,55,0,16,0,0
AV,2021-09-04,9,8,0,1,0,0
B,2021-09-04,346,184,0,148,0,14
BA,2021-09-04,59,36,0,23,0,0
BI,2021-09-04,122,83,0,39,0,0
BU,2021-09-04,24,21,0,3,0,0
C,2021-09-04,83,73,0,10,0,0
CA,2021-09-04,53,39,0,14,0,0
CC,2021-09-04,40,26,0,13,0,1
CE,2021-09-04,4,1,0,3,0,0
CO,2021-09-04,33,21,0,12,0,0
CR,2021-09-04,50,30,0,20,0,0
CS,2021-09-04,33,7,0,8,0,18
CU,2021-09-04,24,22,0,2,0,0
GC,2021-09-04,70,55,0,15,0,0
GI,2021-09-04,65,27,0,35,0,3
GR,2021-09-04,42,29,0,13,0,0
GU,2021-09-04,17,12,0,5,0,0
H,2021-09-04,46,35,0,11,0,0
HU,2021-09-04,30,30,0,0,0,0
J,2021-09-04,40,28,0,12,0,0
L,2021-09-04,26,11,0,15,0,0
LE,2021-09-04,18,13,0,5,0,0
LO,2021-09-04,18,14,0,4,0,0
LU,2021-09-04,50,48,0,2,0,0
M,2021-09-04,486,256,0,230,0,0
MA,2021-09-04,75,48,0,27,0,0
ML,2021-09-04,30,23,0,7,0,0
MU,2021-09-04,94,72,0,22,0,0
NA,2021-09-04,48,30,0,18,0,0
NC,2021-09-04,8,5,0,2,0,1
O,2021-09-04,29,28,0,1,0,0
OR,2021-09-04,13,11,0,2,0,0
P,2021-09-04,9,9,0,0,0,0
PM,2021-09-04,139,91,0,48,0,0
PO,2021-09-04,31,29,0,2,0,0
S,2021-09-04,70,65,0,5,0,0
SA,2021-09-04,15,12,0,3,0,0
SE,2021-09-04,123,79,0,44,0,0
SG,2021-09-04,4,3,0,1,0,0
SO,2021-09-04,7,5,0,2,0,0
SS,2021-09-04,95,69,0,26,0,0
T,2021-09-04,47,22,0,21,0,4
TE,2021-09-04,12,12,0,0,0,0
TF,2021-09-04,52,35,0,17,0,0
TO,2021-09-04,64,36,0,28,0,0
V,2021-09-04,108,74,0,11,0,23
VA,2021-09-04,30,26,0,4,0,0
VI,2021-09-04,37,27,0,10,0,0
Z,2021-09-04,113,113,0,0,0,0
ZA,2021-09-04,22,20,0,2,0,0
A,2021-09-05,76,42,0,18,0,16
AB,2021-09-05,21,14,0,7,0,0
AL,2021-09-05,46,37,0,9,0,0
AV,2021-09-05,12,11,0,1,0,0
B,2021-09-05,305,165,0,129,0,11
BA,2021-09-05,41,24,0,17,0,0
BI,2021-09-05,117,86,0,31,0,0
BU,2021-09-05,26,22,0,4,0,0
C,2021-09-05,60,50,0,10,0,0
CA,2021-09-05,35,26,0,9,0,0
CC,2021-09-05,20,12,0,8,0,0
CE,2021-09-05,9,0,0,9,0,0
CO,2021-09-05,27,15,0,12,0,0
CR,2021-09-05,30,15,0,15,0,0
CS,2021-09-05,15,4,0,6,0,5
CU,2021-09-05,15,10,0,5,0,0
GC,2021-09-05,43,31,0,12,0,0
GI,2021-09-05,66,18,0,44,0,4
GR,2021-09-05,36,28,0,8,0,0
GU,2021-09-05,14,2,0,12,0,0
H,2021-09-05,35,26,0,9,0,0
HU,2021-09-05,30,30,0,0,0,0
J,2021-09-05,12,8,0,4,0,0
L,2021-09-05,32,18,0,12,0,2
LE,2021-09-05,11,8,0,3,0,0
LO,2021-09-05,17,14,0,3,0,0
LU,2021-09-05,25,21,0,4,0,0
M,2021-09-05,442,206,0,236,0,0
MA,2021-09-05,76,44,0,32,0,0
ML,2021-09-05,16,11,0,5,0,0
MU,2021-09-05,81,63,0,18,0,0
NA,2021-09-05,35,22,0,13,0,0
NC,2021-09-05,21,15,0,5,0,1
O,2021-09-05,24,22,0,2,0,0
OR,2021-09-05,28,24,0,4,0,0
P,2021-09-05,4,4,0,0,0,0
PM,2021-09-05,90,58,0,32,0,0
PO,2021-09-05,36,32,0,4,0,0
S,2021-09-05,46,39,0,7,0,0
SA,2021-09-05,18,12,0,6,0,0
SE,2021-09-05,98,43,0,55,0,0
SG,2021-09-05,7,7,0,0,0,0
SO,2021-09-05,3,3,0,0,0,0
SS,2021-09-05,83,62,0,21,0,0
T,2021-09-05,41,19,0,21,0,1
TE,2021-09-05,12,11,0,1,0,0
TF,2021-09-05,37,26,0,11,0,0
TO,2021-09-05,51,25,0,26,0,0
V,2021-09-05,73,40,0,23,0,10
VA,2021-09-05,20,17,0,3,0,0
VI,2021-09-05,29,16,0,13,0,0
Z,2021-09-05,57,57,0,0,0,0
ZA,2021-09-05,3,3,0,0,0,0
A,2021-09-06,120,59,0,23,0,38
AB,2021-09-06,38,23,0,15,0,0
AL,2021-09-06,75,67,0,8,0,0
AV,2021-09-06,8,6,0,2,0,0
B,2021-09-06,647,285,0,201,2,159
BA,2021-09-06,66,44,0,22,0,0
BI,2021-09-06,116,83,0,33,0,0
BU,2021-09-06,22,19,0,3,0,0
C,2021-09-06,69,65,0,4,0,0
CA,2021-09-06,74,59,0,15,0,0
CC,2021-09-06,49,36,0,13,0,0
CE,2021-09-06,19,0,0,19,0,0
CO,2021-09-06,29,15,0,14,0,0
CR,2021-09-06,37,22,0,15,0,0
CS,2021-09-06,29,7,0,11,0,11
CU,2021-09-06,14,7,0,7,0,0
GC,2021-09-06,72,49,0,23,0,0
GI,2021-09-06,106,44,0,39,0,23
GR,2021-09-06,54,41,0,13,0,0
GU,2021-09-06,26,11,0,15,0,0
H,2021-09-06,37,20,0,17,0,0
HU,2021-09-06,23,23,0,0,0,0
J,2021-09-06,35,26,0,9,0,0
L,2021-09-06,64,22,0,27,0,15
LE,2021-09-06,19,15,0,4,0,0
LO,2021-09-06,20,15,0,5,0,0
LU,2021-09-06,32,29,0,3,0,0
M,2021-09-06,520,265,0,255,0,0
MA,2021-09-06,121,79,0,42,0,0
ML,2021-09-06,17,9,0,8,0,0
MU,2021-09-06,120,94,0,26,0,0
NA,2021-09-06,55,28,0,27,0,0
NC,2021-09-06,14,7,0,7,0,0
O,2021-09-06,18,18,0,0,0,0
OR,2021-09-06,13,11,0,2,0,0
P,2021-09-06,15,14,0,1,0,0
PM,2021-09-06,122,78,0,44,0,0
PO,2021-09-06,51,44,0,7,0,0
S,2021-09-06,53,52,0,1,0,0
SA,2021-09-06,19,17,0,2,0,0
SE,2021-09-06,135,69,0,66,0,0
SG,2021-09-06,8,6,0,2,0,0
SO,2021-09-06,6,3,0,3,0,0
SS,2021-09-06,67,49,0,18,0,0
T,2021-09-06,75,40,0,30,0,5
TE,2021-09-06,9,9,0,0,0,0
TF,2021-09-06,61,33,0,28,0,0
TO,2021-09-06,96,68,0,28,0,0
V,2021-09-06,129,70,0,24,0,35
VA,2021-09-06,31,25,0,6,0,0
VI,2021-09-06,29,20,0,9,0,0
Z,2021-09-06,78,78,0,0,0,0
ZA,2021-09-06,10,9,0,1,0,0
A,2021-09-07,124,60,0,36,0,28
AB,2021-09-07,36,27,0,9,0,0
AL,2021-09-07,60,52,0,8,0,0
AV,2021-09-07,11,7,0,4,0,0
B,2021-09-07,523,223,0,150,0,150
BA,2021-09-07,59,39,0,20,0,0
BI,2021-09-07,120,90,0,30,0,0
BU,2021-09-07,26,25,0,1,0,0
C,2021-09-07,65,53,0,12,0,0
CA,2021-09-07,48,40,0,8,0,0
CC,2021-09-07,66,52,0,14,0,0
CE,2021-09-07,13,0,0,13,0,0
CO,2021-09-07,38,26,0,12,0,0
CR,2021-09-07,64,51,0,13,0,0
CS,2021-09-07,31,12,0,8,0,11
CU,2021-09-07,16,10,0,6,0,0
GC,2021-09-07,84,60,0,23,0,1
GI,2021-09-07,85,30,0,33,0,22
GR,2021-09-07,74,55,0,19,0,0
GU,2021-09-07,15,7,0,8,0,0
H,2021-09-07,37,25,0,12,0,0
HU,2021-09-07,15,14,0,1,0,0
J,2021-09-07,34,25,0,9,0,0
L,2021-09-07,43,22,0,16,0,5
LE,2021-09-07,13,10,0,3,0,0
LO,2021-09-07,24,18,0,6,0,0
LU,2021-09-07,24,22,0,2,0,0
M,2021-09-07,559,320,0,239,0,0
MA,2021-09-07,112,87,0,25,0,0
ML,2021-09-07,16,3,0,13,0,0
MU,2021-09-07,113,93,0,20,0,0
NA,2021-09-07,68,33,0,35,0,0
NC,2021-09-07,13,11,0,2,0,0
O,2021-09-07,22,19,0,3,0,0
OR,2021-09-07,13,10,0,3,0,0
P,2021-09-07,9,8,0,1,0,0
PM,2021-09-07,134,92,0,42,0,0
PO,2021-09-07,50,46,0,4,0,0
S,2021-09-07,56,52,0,4,0,0
SA,2021-09-07,27,20,0,7,0,0
SE,2021-09-07,151,91,0,60,0,0
SG,2021-09-07,7,7,0,0,0,0
SO,2021-09-07,5,5,0,0,0,0
SS,2021-09-07,74,52,0,22,0,0
T,2021-09-07,69,36,0,23,0,10
TE,2021-09-07,17,17,0,0,0,0
TF,2021-09-07,46,24,0,22,0,0
TO,2021-09-07,92,65,0,27,0,0
V,2021-09-07,106,66,0,21,0,19
VA,2021-09-07,67,62,0,5,0,0
VI,2021-09-07,30,16,0,14,0,0
Z,2021-09-07,80,77,0,3,0,0
ZA,2021-09-07,9,9,0,0,0,0
A,2021-09-08,89,43,0,15,0,31
AB,2021-09-08,18,10,0,8,0,0
AL,2021-09-08,47,36,0,11,0,0
AV,2021-09-08,12,11,0,1,0,0
B,2021-09-08,495,219,0,140,0,136
BA,2021-09-08,40,18,0,22,0,0
BI,2021-09-08,94,72,0,22,0,0
BU,2021-09-08,19,16,0,3,0,0
C,2021-09-08,81,67,0,14,0,0
CA,2021-09-08,39,26,0,13,0,0
CC,2021-09-08,25,19,0,6,0,0
CE,2021-09-08,16,2,0,14,0,0
CO,2021-09-08,42,26,0,16,0,0
CR,2021-09-08,56,42,0,14,0,0
CS,2021-09-08,39,7,0,6,0,26
CU,2021-09-08,14,10,0,4,0,0
GC,2021-09-08,58,40,0,18,0,0
GI,2021-09-08,82,42,0,24,0,16
GR,2021-09-08,43,30,0,13,0,0
GU,2021-09-08,16,11,0,5,0,0
H,2021-09-08,31,22,0,9,0,0
HU,2021-09-08,26,26,0,0,0,0
J,2021-09-08,13,6,0,7,0,0
L,2021-09-08,47,25,0,17,0,5
LE,2021-09-08,16,14,0,2,0,0
LO,2021-09-08,22,17,0,5,0,0
LU,2021-09-08,30,28,0,2,0,0
M,2021-09-08,519,295,0,224,0,0
MA,2021-09-08,93,57,0,36,0,0
ML,2021-09-08,13,5,0,8,0,0
MU,2021-09-08,115,90,0,25,0,0
NA,2021-09-08,55,36,0,19,0,0
NC,2021-09-08,18,16,0,2,0,0
O,2021-09-08,14,12,0,2,0,0
OR,2021-09-08,21,19,0,2,0,0
P,2021-09-08,10,10,0,0,0,0
PM,2021-09-08,129,92,0,37,0,0
PO,2021-09-08,35,28,0,7,0,0
S,2021-09-08,53,47,0,6,0,0
SA,2021-09-08,11,7,0,4,0,0
SE,2021-09-08,171,114,0,57,0,0
SG,2021-09-08,3,3,0,0,0,0
SO,2021-09-08,6,4,0,2,0,0
SS,2021-09-08,62,42,0,20,0,0
T,2021-09-08,71,35,0,25,0,11
TE,2021-09-08,8,8,0,0,0,0
TF,2021-09-08,37,27,0,10,0,0
TO,2021-09-08,93,70,0,23,0,0
V,2021-09-08,101,58,0,22,0,21
VA,2021-09-08,16,16,0,0,0,0
VI,2021-09-08,26,18,0,8,0,0
Z,2021-09-08,80,79,0,1,0,0
ZA,2021-09-08,3,3,0,0,0,0
A,2021-09-09,80,43,0,12,0,25
AB,2021-09-09,40,28,0,12,0,0
AL,2021-09-09,56,53,0,3,0,0
AV,2021-09-09,8,7,0,1,0,0
B,2021-09-09,440,214,0,116,0,110
BA,2021-09-09,48,31,0,17,0,0
BI,2021-09-09,70,55,0,15,0,0
BU,2021-09-09,25,22,0,3,0,0
C,2021-09-09,49,41,0,8,0,0
CA,2021-09-09,46,28,0,18,0,0
CC,2021-09-09,24,19,0,5,0,0
CE,2021-09-09,6,0,0,6,0,0
CO,2021-09-09,30,17,0,13,0,0
CR,2021-09-09,44,40,0,4,0,0
CS,2021-09-09,28,12,0,5,0,11
CU,2021-09-09,15,9,0,6,0,0
GC,2021-09-09,59,43,0,16,0,0
GI,2021-09-09,98,48,0,24,0,26
GR,2021-09-09,60,51,0,9,0,0
GU,2021-09-09,22,12,0,10,0,0
H,2021-09-09,36,25,0,11,0,0
HU,2021-09-09,28,27,0,1,0,0
J,2021-09-09,24,15,0,9,0,0
L,2021-09-09,44,24,0,12,0,8
LE,2021-09-09,9,6,0,3,0,0
LO,2021-09-09,15,13,0,2,0,0
LU,2021-09-09,37,35,0,2,0,0
M,2021-09-09,408,237,0,171,0,0
MA,2021-09-09,93,60,0,33,0,0
ML,2021-09-09,6,2,0,4,0,0
MU,2021-09-09,97,76,0,21,0,0
NA,2021-09-09,44,33,0,11,0,0
NC,2021-09-09,10,5,0,4,0,1
O,2021-09-09,16,15,0,1,0,0
OR,2021-09-09,15,14,0,1,0,0
P,2021-09-09,14,13,0,1,0,0
PM,2021-09-09,129,97,0,32,0,0
PO,2021-09-09,30,28,0,2,0,0
S,2021-09-09,61,54,0,7,0,0
SA,2021-09-09,11,11,0,0,0,0
SE,2021-09-09,118,67,0,51,0,0
SG,2021-09-09,5,5,0,0,0,0
SO,2021-09-09,3,3,0,0,0,0
SS,2021-09-09,45,36,0,9,0,0
T,2021-09-09,63,43,0,16,0,4
TE,2021-09-09,10,10,0,0,0,0
TF,2021-09-09,53,29,0,24,0,0
TO,2021-09-09,83,64,0,19,0,0
V,2021-09-09,107,54,0,23,0,30
VA,2021-09-09,22,19,0,3,0,0
VI,2021-09-09,15,6,0,9,0,0
Z,2021-09-09,81,78,0,3,0,0
ZA,2021-09-09,4,3,0,1,0,0
A,2021-09-10,122,52,0,28,0,42
AB,2021-09-10,28,24,0,4,0,0
AL,2021-09-10,60,50,0,10,0,0
AV,2021-09-10,4,3,0,1,0,0
B,2021-09-10,472,246,0,116,0,110
BA,2021-09-10,31,17,0,14,0,0
BI,2021-09-10,89,55,0,34,0,0
BU,2021-09-10,16,14,0,2,0,0
C,2021-09-10,40,29,0,11,0,0
CA,2021-09-10,35,24,0,11,0,0
CC,2021-09-10,35,27,0,7,0,1
CE,2021-09-10,6,0,0,6,0,0
CO,2021-09-10,17,8,0,9,0,0
CR,2021-09-10,37,21,0,16,0,0
CS,2021-09-10,38,11,0,5,0,22
CU,2021-09-10,17,11,0,6,0,0
GC,2021-09-10,66,54,0,12,0,0
GI,2021-09-10,81,42,0,24,0,15
GR,2021-09-10,36,28,0,8,0,0
GU,2021-09-10,21,17,0,4,0,0
H,2021-09-10,36,28,0,8,0,0
HU,2021-09-10,11,11,0,0,0,0
J,2021-09-10,16,9,0,7,0,0
L,2021-09-10,44,23,0,12,0,9
LE,2021-09-10,13,8,0,5,0,0
LO,2021-09-10,17,15,0,2,0,0
LU,2021-09-10,20,15,0,5,0,0
M,2021-09-10,459,226,0,233,0,0
MA,2021-09-10,107,83,0,24,0,0
ML,2021-09-10,25,18,0,7,0,0
MU,2021-09-10,77,60,0,17,0,0
NA,2021-09-10,39,27,0,12,0,0
NC,2021-09-10,9,6,0,3,0,0
O,2021-09-10,17,13,0,4,0,0
OR,2021-09-10,8,5,0,3,0,0
P,2021-09-10,8,8,0,0,0,0
PM,2021-09-10,115,85,0,30,0,0
PO,2021-09-10,26,25,0,1,0,0
S,2021-09-10,47,41,0,6,0,0
SA,2021-09-10,15,12,0,3,0,0
SE,2021-09-10,142,83,0,59,0,0
SG,2021-09-10,4,4,0,0,0,0
SO,2021-09-10,3,2,0,1,0,0
SS,2021-09-10,89,52,0,37,0,0
T,2021-09-10,28,17,0,8,0,3
TE,2021-09-10,13,13,0,0,0,0
TF,2021-09-10,33,19,0,14,0,0
TO,2021-09-10,81,62,0,19,0,0
V,2021-09-10,116,61,0,22,0,33
VA,2021-09-10,23,20,0,3,0,0
VI,2021-09-10,17,6,0,11,0,0
Z,2021-09-10,63,62,0,1,0,0
ZA,2021-09-10,4,3,0,1,0,0
A,2021-09-11,65,34,0,16,0,15
AB,2021-09-11,18,12,0,6,0,0
AL,2021-09-11,43,32,0,11,0,0
AV,2021-09-11,6,6,0,0,0,0
B,2021-09-11,232,144,0,88,0,0
BA,2021-09-11,30,15,0,15,0,0
BI,2021-09-11,90,62,0,28,0,0
BU,2021-09-11,22,22,0,0,0,0
C,2021-09-11,35,32,0,3,0,0
CA,2021-09-11,31,23,0,8,0,0
CC,2021-09-11,11,7,0,4,0,0
CE,2021-09-11,13,2,0,11,0,0
CO,2021-09-11,16,5,0,11,0,0
CR,2021-09-11,27,15,0,12,0,0
CS,2021-09-11,33,13,0,10,0,10
CU,2021-09-11,17,11,0,6,0,0
GC,2021-09-11,59,47,0,12,0,0
GI,2021-09-11,33,13,0,20,0,0
GR,2021-09-11,19,13,0,6,0,0
GU,2021-09-11,11,8,0,3,0,0
H,2021-09-11,26,19,0,7,0,0
HU,2021-09-11,16,15,0,1,0,0
J,2021-09-11,17,8,0,9,0,0
L,2021-09-11,29,11,0,18,0,0
LE,2021-09-11,15,10,0,5,0,0
LO,2021-09-11,8,7,0,1,0,0
LU,2021-09-11,11,11,0,0,0,0
M,2021-09-11,347,165,0,182,0,0
MA,2021-09-11,65,36,0,29,0,0
ML,2021-09-11,9,1,0,8,0,0
MU,2021-09-11,66,48,0,18,0,0
NA,2021-09-11,52,38,0,14,0,0
NC,2021-09-11,8,7,0,1,0,0
O,2021-09-11,13,11,0,2,0,0
OR,2021-09-11,5,4,0,1,0,0
P,2021-09-11,6,6,0,0,0,0
PM,2021-09-11,91,62,0,29,0,0
PO,2021-09-11,44,41,0,3,0,0
S,2021-09-11,45,43,0,2,0,0
SA,2021-09-11,26,21,0,5,0,0
SE,2021-09-11,80,51,0,29,0,0
SG,2021-09-11,4,4,0,0,0,0
SO,2021-09-11,4,4,0,0,0,0
SS,2021-09-11,73,46,0,27,0,0
T,2021-09-11,28,18,0,10,0,0
TE,2021-09-11,9,9,0,0,0,0
TF,2021-09-11,33,22,0,11,0,0
TO,2021-09-11,44,36,0,8,0,0
V,2021-09-11,78,44,0,16,0,18
VA,2021-09-11,14,14,0,0,0,0
VI,2021-09-11,22,12,0,10,0,0
Z,2021-09-11,65,65,0,0,0,0
ZA,2021-09-11,1,1,0,0,0,0
A,2021-09-12,64,30,0,25,0,9
AB,2021-09-12,30,19,0,11,0,0
